,listing_value,tweets_Name,tweets_Date,tweets_Text,tweets_Replies,tweets_Retweets,tweets_Likes,tweets_Images,tweets_imageURL,tweets_hrefURL,remove
896,1.0,CNN Breaking News,"Apr 30, 2018",Watch live: Israeli Prime Minister Benjamin Netanyahu makes a statement about the Iran nuclear deal,97,126,163,,,,1
897,1.0,CNN Breaking News,"Apr 30, 2018","Cameraman's death in hospital raises toll to 31 people killed in series of Afghanistan attacks, including 10 journalists",37,229,235,,,,1
898,1.0,CNN Breaking News,"Apr 30, 2018","Supreme Court takes up case of Russell Bucklew, Missouri inmate who claims his execution would likely cause suffering because of a rare disease",121,68,130,,,,1
899,1.0,CNN Breaking News,"Apr 30, 2018","A BBC reporter, a famed photographer and seven other journalists are among the 30 people killed in a series of attacks in Afghanistan",63,732,725,,,,1
900,1.0,CNN Breaking News,"Apr 30, 2018","Dozens of people were killed in a suicide attack in Kabul, Afghanistan. A number of journalists were among the dead when a bomber posing as a TV cameraman detonated a second blast, police said.",42,375,372,,,,1
901,1.0,CNN Breaking News,"Apr 30, 2018","Sajid Javid has been appointed the UK's new home secretary following the resignation of Amber Rudd, who said she ""inadvertently misled"" the government over targets for the deportation of illegal immigrants.",32,65,171,,,,1
902,1.0,CNN Breaking News,"Apr 30, 2018",President Trump calls the stand-up act of comedian Michelle Wolf at the White House correspondents’ dinner “an embarrassment.” The president of the correspondents’ association says the controversial routine wasn't in keeping with the event's mission.,1K,404,960,,,,1
903,1.0,CNN Breaking News,"Apr 30, 2018","President Trump is expected to speak at the National Rifle Association's annual meeting later this week in Dallas, two sources familiar with the matter say",348,346,478,https://pbs.twimg.com/media/Db_Zas5WsAEkSpF?format=jpg&name=small,,,1
904,1.0,CNN Breaking News,"Apr 29, 2018","UK Home Secretary Amber Rudd has resigned. No reason was provided, but her office was recently involved in an immigration records scandal",35,199,282,,,,1
905,1.0,CNN Breaking News,"Apr 29, 2018","Former FBI Director James Comey criticized the House Intelligence Committee's Russia investigation, calling it politicized and ""a wreck""",141,171,682,,,,1
906,1.0,CNN Breaking News,"Apr 29, 2018",A caravan of migrants that has traveled north through Central America for the last month will arrive at the US-Mexico border today,187,176,421,,,,1
907,1.0,CNN Breaking News,"Apr 30, 2018","Dozens of people were killed in a suicide attack in Kabul, Afghanistan. A number of journalists were among the dead when a bomber posing as a TV cameraman detonated a second blast, police said.",42,375,372,https://pbs.twimg.com/media/DcBpA7aX4AEYDw8?format=jpg&name=small,,,1
908,1.0,CNN Breaking News,"Apr 30, 2018","Sajid Javid has been appointed the UK's new home secretary following the resignation of Amber Rudd, who said she ""inadvertently misled"" the government over targets for the deportation of illegal immigrants.",32,65,171,https://pbs.twimg.com/media/DcBePZJU0AE9HFr?format=jpg&name=small,,,1
909,1.0,CNN Breaking News,"Apr 30, 2018",President Trump calls the stand-up act of comedian Michelle Wolf at the White House correspondents’ dinner “an embarrassment.” The president of the correspondents’ association says the controversial routine wasn't in keeping with the event's mission.,1K,404,960,https://pbs.twimg.com/media/DcASEJvU8AEyPzJ?format=jpg&name=small,,,1
910,1.0,CNN Breaking News,"Apr 30, 2018","President Trump is expected to speak at the National Rifle Association's annual meeting later this week in Dallas, two sources familiar with the matter say",348,346,478,,,,1
911,1.0,CNN Breaking News,"Apr 29, 2018","UK Home Secretary Amber Rudd has resigned. No reason was provided, but her office was recently involved in an immigration records scandal",35,199,282,https://pbs.twimg.com/media/Db-0YCIUwAAbMtk?format=jpg&name=small,,,1
912,1.0,CNN Breaking News,"Apr 29, 2018","Former FBI Director James Comey criticized the House Intelligence Committee's Russia investigation, calling it politicized and ""a wreck""",141,171,682,https://pbs.twimg.com/media/Db-Lq_fVQAAgccA?format=jpg&name=small,,,1
913,1.0,CNN Breaking News,"Apr 29, 2018",A caravan of migrants that has traveled north through Central America for the last month will arrive at the US-Mexico border today,187,176,421,https://pbs.twimg.com/media/Db99qdHVwAIHe51?format=jpg&name=small,,,1
914,1.0,CNN Breaking News,"Apr 29, 2018",Telecommunication companies T-Mobile and Sprint have announced a plan to merge in a deal valued at $26 billion,111,1K,1K,https://pbs.twimg.com/media/Db9tx8CVAAAzOuW?format=jpg&name=small,,,1
915,1.0,CNN Breaking News,"Apr 29, 2018","""Mr. Trump realizes he's in a lot of trouble, and he's in panic mode,"" says Stormy Daniels' lawyer Michael Avenatti, as the National Enquirer takes on Trump's personal attorney Michael Cohen",411,403,1.2K,,,,1
916,1.0,CNN Breaking News,"Apr 29, 2018",#CNNSOTU,594,593,2.2K,,,,1
917,1.0,CNN Breaking News,"Apr 29, 2018",#CNNSOTU,141,99,385,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/5iHKw9XFNd?amp=1,1
918,1.0,SnappyTV features are now in Twitter Media Studio,,#CNNSOTU,141,99,385,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/5iHKw9XFNd?amp=1,1
919,1.0,"SnappyTV features and core functionality can now be found in Media Studio, Twitter’s content management platform for publishers. LiveCut in Media Studio allows you to create video clips from your...",,#CNNSOTU,141,99,385,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/5iHKw9XFNd?amp=1,1
920,1.0,media.twitter.com,,#CNNSOTU,141,99,385,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/5iHKw9XFNd?amp=1,1
921,1.0,CNN Breaking News,"Apr 29, 2018",#CNNSOTU,132,202,785,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/LEo4Wz0OLT?amp=1,1
922,1.0,SnappyTV features are now in Twitter Media Studio,,#CNNSOTU,132,202,785,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/LEo4Wz0OLT?amp=1,1
923,1.0,"SnappyTV features and core functionality can now be found in Media Studio, Twitter’s content management platform for publishers. LiveCut in Media Studio allows you to create video clips from your...",,#CNNSOTU,132,202,785,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/LEo4Wz0OLT?amp=1,1
924,1.0,media.twitter.com,,#CNNSOTU,132,202,785,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://pbs.twimg.com/card_img/1330942145084203008/7QBVyJRN?format=jpg&name=360x360,https://t.co/LEo4Wz0OLT?amp=1,1
925,1.0,CNN Breaking News,"Apr 29, 2018",#CNNSOTU,129,55,168,,,,1
926,1.0,Why do people keep saying Trump might not run for re-election?,,#CNNSOTU,129,55,168,,,,1
927,1.0,One of the first things Donald Trump did as President was file official paperwork that he'd qualify as a candidate in 2020. But that hasn't stopped speculation that he won't run.,,#CNNSOTU,129,55,168,,,,1
928,1.0,cnn.com,,#CNNSOTU,129,55,168,,,,1
929,1.0,CNN Breaking News,"Apr 29, 2018",#CNNSOTU,63,71,190,,,,1
930,1.0,"Trump praises Kim Jong Un as honorable, refuses to explain why",,#CNNSOTU,63,71,190,,,,1
931,1.0,"President Donald Trump said Tuesday that North Korean dictator Kim Jong Un -- the man he once mocked as ""Little Rocket Man"" -- ""has really been very open and I think very honorable based on what we...",,#CNNSOTU,63,71,190,,,,1
932,1.0,cnn.com,,#CNNSOTU,63,71,190,,,,1
933,1.0,CNN Breaking News,"Apr 29, 2018",#CNNSOTU,93,57,140,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://t.co/Bf5HjXGum3?amp=1,1
934,1.0,Donald Trump calls for Jon Tester to resign over Jackson opposition,,#CNNSOTU,93,57,140,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://t.co/Bf5HjXGum3?amp=1,1
935,1.0,President Donald Trump on Saturday morning called for Montana Democratic Sen. Jon Tester to resign over his opposition to White House physician Ronny Jackson's nomination for secretary of veterans...,,#CNNSOTU,93,57,140,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://t.co/Bf5HjXGum3?amp=1,1
936,1.0,cnn.com,,#CNNSOTU,93,57,140,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://pbs.twimg.com/card_img/1331158412806160388/8Nnla750?format=jpg&name=small,https://t.co/Bf5HjXGum3?amp=1,1
937,1.0,CNN Breaking News,"Apr 29, 2018",South Korea says Kim Jong Un will shut down nuclear test site in May and invite US experts and journalists into North Korea,431,1.4K,4.6K,https://pbs.twimg.com/media/Db67pB7XcAAgFo2?format=jpg&name=small,,,1
938,1.0,CNN Breaking News,"Apr 29, 2018","Live updates: Washington officials, power brokers and journalists get together for the White House correspondents' dinner",183,82,343,https://pbs.twimg.com/media/Db6jkGHU0AMy6uS?format=jpg&name=small,,,1
939,1.0,CNN Breaking News,"Apr 29, 2018",Trump tells a crowd at a rally in Michigan that he might support a government shutdown this fall if Congress doesn't meet his funding demands for border security,451,216,421,https://pbs.twimg.com/media/Db6YTH-V0AEMKZC?format=jpg&name=small,,,1
940,1.0,CNN Breaking News,"Apr 29, 2018","President Trump, during a rally in Michigan, says that potential talks with North Korean leader Kim Jong Un could happen in three or four weeks",104,114,266,,,,1
941,1.0,CNN Breaking News,"Apr 28, 2018",A passenger on the Southwest Airlines flight that had a fatal engine failure files lawsuit,64,102,254,,,,1
942,1.0,CNN Breaking News,"Apr 28, 2018","Larry Harvey, who founded the Burning Man festival, has died at age 70 after suffering a stroke earlier this month",19,181,318,,,,1
943,1.0,CNN Breaking News,"Apr 28, 2018",Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
944,1.0,President Trump rally in Michigan: Highlights,,Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
945,1.0,President Trump skipped the annual White House Correspondents' Dinner and hosted a rally in Michigan instead. Here are the big moments.,,Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
946,1.0,cnn.com,,Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
947,1.0,CNN Breaking News,"Apr 28, 2018",Thousands protest in Spain after five men were cleared of gang rape of an 18-year-old woman. They were convicted of a lesser charge.,79,780,1.4K,,,,1
948,1.0,CNN Breaking News,"Apr 28, 2018","Police in Maine arrest a man accused of killing a police officer this week, ending a four-day manhunt, a sheriff said",127,188,462,,,,1
949,1.0,CNN Breaking News,"Apr 28, 2018",Texas will be allowed to enforce its voter ID law in the upcoming election after a federal appeals court overruled a lower court's decision,134,186,379,https://pbs.twimg.com/media/Db2R1sAUQAEqzF6?format=jpg&name=small,,,1
950,1.0,CNN Breaking News,"Apr 28, 2018","Skeletal remains of more than 140 children were found in Peru. It's evidence from 550 years ago of what may be the largest child sacrifice in history, National Geographic says.",146,1.2K,2.1K,,,,1
951,1.0,CNN Breaking News,"Apr 28, 2018","Police officers were not charged in the death of a mentally ill man who was repeatedly tased in his shower, Milwaukee County DA says",179,413,334,,,,1
952,1.0,CNN Breaking News,"Apr 28, 2018","Larry Harvey, who founded the Burning Man festival, has died at age 70 after suffering a stroke earlier this month",19,181,318,https://pbs.twimg.com/media/Db6Cn7iW0AAg7ih?format=jpg&name=small,,,1
953,1.0,CNN Breaking News,"Apr 28, 2018",Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
954,1.0,President Trump rally in Michigan: Highlights,,Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
955,1.0,President Trump skipped the annual White House Correspondents' Dinner and hosted a rally in Michigan instead. Here are the big moments.,,Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
956,1.0,cnn.com,,Live updates: President Trump is holding a campaign-style rally in Michigan,216,55,167,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://pbs.twimg.com/card_img/1329095755584450561/D81sL2RN?format=jpg&name=small,https://t.co/R5qFKG94g9?amp=1,1
957,1.0,CNN Breaking News,"Apr 28, 2018",Thousands protest in Spain after five men were cleared of gang rape of an 18-year-old woman. They were convicted of a lesser charge.,79,780,1.4K,https://pbs.twimg.com/media/Db5HxLTVMAAbV0k?format=jpg&name=small,,,1
958,1.0,CNN Breaking News,"Apr 28, 2018","Police in Maine arrest a man accused of killing a police officer this week, ending a four-day manhunt, a sheriff said",127,188,462,https://pbs.twimg.com/media/Db5GBfPV0AAsoaL?format=jpg&name=small,,,1
959,1.0,CNN Breaking News,"Apr 28, 2018",Texas will be allowed to enforce its voter ID law in the upcoming election after a federal appeals court overruled a lower court's decision,134,186,379,https://pbs.twimg.com/media/Db2R1sAUQAEqzF6?format=jpg&name=small,,,1
960,1.0,CNN Breaking News,"Apr 28, 2018","Skeletal remains of more than 140 children were found in Peru. It's evidence from 550 years ago of what may be the largest child sacrifice in history, National Geographic says.",146,1.2K,2.1K,https://pbs.twimg.com/media/Db1xlKJVwAEbXck?format=jpg&name=small,,,1
961,1.0,CNN Breaking News,"Apr 28, 2018","Police officers were not charged in the death of a mentally ill man who was repeatedly tased in his shower, Milwaukee County DA says",179,413,334,https://pbs.twimg.com/media/Db1gAxuU0AE7NHV?format=jpg&name=small,,,1
962,1.0,CNN Breaking News,"Apr 27, 2018","The judge in Stormy Daniels' lawsuit against President Trump and Michael Cohen has issued a stay, delaying the case for 90 days",176,135,253,https://pbs.twimg.com/media/Db0hS75XkAEIuV4?format=jpg&name=small,,,1
963,1.0,CNN Breaking News,"Apr 27, 2018",The suspected Golden State Killer did not enter a plea at his court appearance over the murder charges he faces,27,91,175,https://pbs.twimg.com/media/Db0c2CVUwAAmpgq?format=jpg&name=small,,,1
964,1.0,CNN Breaking News,"Apr 27, 2018",Exclusive The NRA is setting aside years of documents regarding its ties to a Kremlin-linked banker,77,271,415,https://pbs.twimg.com/media/Db0aJdTU0AERKVC?format=jpg&name=small,,,1
965,1.0,CNN Breaking News,"Apr 27, 2018","At least seven students killed and 12 injured in a knife attack at a Chinese middle school, state-run news agency says",149,452,361,https://pbs.twimg.com/media/Db0BPlNW0AAcg54?format=jpg&name=small,,,1
966,1.0,CNN Breaking News,"Apr 27, 2018",GOP Rep. Patrick Meehan is resigning. He has been under fire for using taxpayer money to settle a sexual harassment accusation.,238,531,1.1K,https://pbs.twimg.com/media/DbzxufPX0AAyZeR?format=jpg&name=small,,,1
967,1.0,CNN Breaking News,"Apr 27, 2018",Former Trump campaign chairman Paul Manafort loses his effort to challenge the authority of special counsel Robert Mueller in civil court,71,198,837,https://pbs.twimg.com/media/DbzgxPiUQAAjzhH?format=jpg&name=small,,,1
968,1.0,CNN Breaking News,"Apr 27, 2018",Rights group says toll from unrest in Nicaragua last week is now up to 38 killed. The protests were the largest since civil war ended there in 1990.,19,124,189,https://pbs.twimg.com/media/DbzIWwZV4AAqCRO?format=jpg&name=small,,,1
969,1.0,CNN Breaking News,"Apr 27, 2018",President Trump welcomes US Olympic and Paralympic athletes from the Winter Games to the White House. Follow live updates:,29,51,189,https://pbs.twimg.com/media/DbzCBRxU8AAi7uO?format=jpg&name=small,,,1
970,1.0,CNN Breaking News,"Apr 27, 2018",The Cleveland Browns make University of Oklahoma quarterback Baker Mayfield the No. 1 pick in the 2018 NFL Draft,71,216,704,,,,1
971,1.0,CNN Breaking News,"Apr 26, 2018",Union gives Broward County sheriff a vote of no confidence and will ask the Florida governor to remove him over his handling of the Parkland shooting,167,635,1.3K,,,,1
972,1.0,CNN Breaking News,"Apr 26, 2018",Bill Cosby stands up in court and swears loudly at a prosecutor who argued the TV icon is a flight risk after his guilty verdict.,252,494,829,,,,1
973,1.0,CNN Breaking News,"Apr 26, 2018",TV icon Bill Cosby is found guilty on all three counts of aggravated indecent assault. He faces up to 10 years in prison for each count.,312,1.8K,2.5K,,,,1
974,1.0,CNN Breaking News,"Apr 26, 2018","Mike Pompeo is confirmed by the Senate as secretary of state, winning support despite questions on his foreign policy stance and close ties to Trump",101,119,207,https://pbs.twimg.com/media/DbuZfdyWkAUbaOV?format=jpg&name=small,,,1
975,1.0,CNN Breaking News,"Apr 26, 2018","President Trump will travel to the UK in July for talks with Prime Minister Theresa May, concluding months of back-and-forth over when he'd visit America's closest ally",90,103,186,https://pbs.twimg.com/media/DbuLQafU0AAublB?format=jpg&name=small,,,1
976,1.0,CNN Breaking News,"Apr 26, 2018",The former boss of convicted USA Gymnastics doctor Larry Nassar is being accused by two women of sexual assault during practice medical exams,31,134,280,https://pbs.twimg.com/media/Dbt8h5rU0AA5BYO?format=jpg&name=small,,,1
977,1.0,CNN Breaking News,"Apr 26, 2018","""Game of Thrones"" author George R.R. Martin tells fans the latest installment in the book series will not come out this year",137,500,414,,,,1
978,1.0,CNN Breaking News,"Apr 26, 2018","Dr. Ronny Jackson will stay White House physician for now, an official tells CNN. Jackson withdrew his nomination as VA secretary earlier today.",88,120,241,,,,1
979,1.0,CNN Breaking News,"Apr 26, 2018","Some 50,000 Arizona educators are staging the first teacher walkout in the state's history today to protest for higher pay and school funding",51,320,1K,,,,1
980,1.0,CNN Breaking News,"Apr 26, 2018","White House physician Dr. Ronny Jackson withdraws his nomination to serve as Secretary for Veterans Affairs, White House says",128,272,755,,,,1
981,1.0,CNN Breaking News,"Apr 26, 2018",#ComeyTownHall,278,301,966,https://pbs.twimg.com/amplify_video_thumb/989303955292213248/img/vueTEbVtc11uuHJy.jpg,,,1
982,1.0,CNN Breaking News,"Apr 26, 2018",#ComeyTownHall,147,256,886,https://pbs.twimg.com/amplify_video_thumb/989303983838711810/img/_euqX-JE3zjGHHm8.jpg,,,1
983,1.0,CNN Breaking News,"Apr 26, 2018",:,76,120,401,https://pbs.twimg.com/media/Dbqy1pNU8AAaIl3.jpg,,,1
984,1.0,CNN Breaking News,"Apr 25, 2018",Former President George H.W. Bush is out of intensive care and continues to recover after being hospitalized for an infection a day after his wife's funeral,36,168,1K,https://pbs.twimg.com/media/Dbps3CvXUAM2DWq?format=jpg&name=small,,,1
985,1.0,CNN Breaking News,"Apr 25, 2018","A person believed to be the so-called Golden State Killer wanted in a series of homicides and rapes going back decades is under arrest, FBI says",74,568,1K,https://pbs.twimg.com/media/DbpObNFVMAAfU4b?format=jpg&name=small,,,1
986,1.0,CNN Breaking News,"Apr 25, 2018","Former President George H.W. Bush is doing much better since being hospitalized for an infection a day after his wife's funeral, a source says",39,128,893,https://pbs.twimg.com/media/DbpLpfPUwAA8PWa?format=jpg&name=small,,,1
987,1.0,CNN Breaking News,"Apr 25, 2018","Trump administration argues travel ban is ""not a so-called 'Muslim ban'"" during Supreme Court hearing on third version of the policy",52,73,143,https://pbs.twimg.com/media/Dbo_78EWkAArSY6?format=jpg&name=small,,,1
988,1.0,CNN Breaking News,"Apr 25, 2018",Bill Cosby's trial on three counts of aggravated indecent assault goes to the jury,44,84,183,https://pbs.twimg.com/media/Dbo9kAsXcAEpnj3?format=jpg&name=small,,,1
989,1.0,CNN Breaking News,"Apr 25, 2018","A fourth death in Illinois is connected to synthetic cannabinoids laced with rat poison, officials say",94,299,230,https://pbs.twimg.com/media/Dbo08TeU0AAXIo-?format=jpg&name=small,,,1
990,1.0,CNN Breaking News,"Apr 25, 2018",French President Macron will address a joint session of Congress after two days of meetings with President Trump. Follow live updates:,41,64,197,https://pbs.twimg.com/media/Dbog4fnVwAAu_ll?format=jpg&name=small,,,1
991,1.0,CNN Breaking News,"Apr 25, 2018","Danish inventor Peter Madsen is sentenced to life in prison for the mutilation and murder of Kim Wall, a journalist who disappeared after boarding his homemade submarine",42,243,639,https://pbs.twimg.com/media/DboDvZFXUAAjKrA?format=jpg&name=small,,,1
992,1.0,CNN Breaking News,"Apr 25, 2018",Indian court sentences self-proclaimed spiritual guru Asaram Bapu to life in prison in the rape of a 16-year-old girl.,75,221,1K,https://pbs.twimg.com/media/Dbnxc_tWsAIp-gv?format=jpg&name=small,,,1
993,1.0,CNN Breaking News,"Apr 25, 2018","A man has been arrested in a shooting that left two Dallas police officers critically wounded, police chief says.",38,175,361,https://pbs.twimg.com/media/Dbmbs7VWsAA2xn3?format=jpg&name=small,,,1
994,1.0,CNN Breaking News,"Apr 25, 2018",Federal judge rules that the Trump administration must accept new applications for DACA,144,892,2.7K,https://pbs.twimg.com/media/DbmDfXxVQAAWA43?format=jpg&name=small,,,1
995,1.0,CNN Breaking News,"Apr 25, 2018","White House physician Ronny Jackson drunkenly banged on a female employee's hotel room door during an overseas trip in 2015, sources say",665,740,913,https://pbs.twimg.com/media/Dbl2EwUWAAAiQ7s?format=jpg&name=small,,,1
996,1.0,CNN Breaking News,"Apr 25, 2018","Two Dallas police officers shot and critically wounded, police department says",47,172,206,https://pbs.twimg.com/media/DblnrsRX0AA4Q23?format=jpg&name=small,,,1
997,1.0,CNN Breaking News,"Apr 24, 2018","At least 19 people were killed after gunmen opened fire at a church in Nigeria, police say",88,419,303,,,,1
998,1.0,CNN Breaking News,"Apr 24, 2018",Philadelphia rapper Meek Mill has been granted bail after spending nearly five months in prison,90,832,2.4K,https://pbs.twimg.com/media/Dbk6oVmUwAAZ3bz?format=jpg&name=small,,,1
999,1.0,CNN Breaking News,"Apr 24, 2018","Bob Dorough, the creator of 'Schoolhouse Rock,' has died. He was 94.",62,606,826,,,,1
1000,1.0,CNN Breaking News,"Apr 24, 2018",Watch live: President Trump and French President Macron speak after meeting at the White House,53,49,120,https://pbs.twimg.com/media/Dbj_ovcW4AECKQf?format=jpg&name=small,,,1
1001,1.0,CNN Breaking News,"Apr 24, 2018","A new supreme court ruling will prevent 6,000 foreign victims of terrorist attacks from suing the US branch of a Jordanian bank",20,94,159,https://pbs.twimg.com/media/DbjqiFDVMAAkTw-?format=jpg&name=small,,,1
1002,1.0,CNN Breaking News,"Apr 24, 2018",Man accused of plowing into pedestrians with a van in Toronto is charged with 10 counts of first-degree murder and 13 counts of attempted murder,79,191,376,https://pbs.twimg.com/media/Dbjktf8X4AAs5tB?format=jpg&name=small,,,1
1003,1.0,CNN Breaking News,"Apr 24, 2018","Naruto the monkey does not own the copyright to his selfie, a US court ruled in a People for the Ethical Treatment of Animals lawsuit",193,1K,1.8K,https://pbs.twimg.com/media/DbjRKUTVAAICDUV?format=jpg&name=small,,,1
1004,1.0,CNN Breaking News,"Apr 24, 2018",A 10th person has died in Toronto as the result of a man driving a van into a crowd of pedestrians,111,440,394,https://pbs.twimg.com/media/Dbgj0ryUQAAxK6r?format=jpg&name=small,,,1
1005,1.0,CNN Breaking News,"Apr 24, 2018","Ronny Jackson, Trump's nominee to lead the Department of Veterans Affairs, could be in trouble as senators review allegations against him of improper conduct",320,575,989,,,,1
1006,1.0,CNN Breaking News,"Apr 23, 2018","The driver of the van that struck pedestrians in Toronto, killing at least nine, has been identified as Alek Minassian, sources say",60,375,301,https://pbs.twimg.com/media/DbgPBbNWsAAkf-s?format=jpg&name=small,,,1
1007,1.0,CNN Breaking News,"Apr 23, 2018",Former President George H.W. Bush is hospitalized in intensive care just days after the funeral of his wife,581,2.7K,3.8K,,,,1
1008,1.0,CNN Breaking News,"Apr 23, 2018","At least nine people were killed and 16 injured in Toronto when a van drove into pedestrians on a busy street, a police official says",129,601,373,https://pbs.twimg.com/media/Dbfu3D7VAAABec6?format=jpg&name=small,,,1
1009,1.0,CNN Breaking News,"Apr 23, 2018","It appears that the van crashing into pedestrians in Toronto was done deliberately, an official says",109,383,271,https://pbs.twimg.com/media/DbflfoiU8AANAG9?format=jpg&name=small,,,1
1010,1.0,CNN Breaking News,"Apr 23, 2018","The man suspected of killing 4 people at a Waffle House had a gun with him when he was arrested, police in Tennessee say",193,363,436,https://pbs.twimg.com/media/DbfgazaV0AACaHm?format=jpg&name=small,,,1
1011,1.0,CNN Breaking News,"Apr 24, 2018",A 10th person has died in Toronto as the result of a man driving a van into a crowd of pedestrians,111,440,394,https://pbs.twimg.com/media/Dbgj0ryUQAAxK6r?format=jpg&name=small,,,1
1012,1.0,CNN Breaking News,"Apr 24, 2018","Ronny Jackson, Trump's nominee to lead the Department of Veterans Affairs, could be in trouble as senators review allegations against him of improper conduct",320,575,989,https://pbs.twimg.com/media/DbgaFmSV4AAGmcs?format=jpg&name=small,,,1
1013,1.0,CNN Breaking News,"Apr 23, 2018","The driver of the van that struck pedestrians in Toronto, killing at least nine, has been identified as Alek Minassian, sources say",60,375,301,https://pbs.twimg.com/media/DbgPBbNWsAAkf-s?format=jpg&name=small,,,1
1014,1.0,CNN Breaking News,"Apr 23, 2018",Former President George H.W. Bush is hospitalized in intensive care just days after the funeral of his wife,581,2.7K,3.8K,https://pbs.twimg.com/media/DbgJqkeW0AETG0F?format=jpg&name=small,,,1
1015,1.0,CNN Breaking News,"Apr 23, 2018","At least nine people were killed and 16 injured in Toronto when a van drove into pedestrians on a busy street, a police official says",129,601,373,https://pbs.twimg.com/media/Dbfu3D7VAAABec6?format=jpg&name=small,,,1
1016,1.0,CNN Breaking News,"Apr 23, 2018","It appears that the van crashing into pedestrians in Toronto was done deliberately, an official says",109,383,271,https://pbs.twimg.com/media/DbflfoiU8AANAG9?format=jpg&name=small,,,1
1017,1.0,CNN Breaking News,"Apr 23, 2018","The man suspected of killing 4 people at a Waffle House had a gun with him when he was arrested, police in Tennessee say",193,363,436,https://pbs.twimg.com/media/DbfgazaV0AACaHm?format=jpg&name=small,,,1
