,listing_value,tweets_Name,tweets_Date,tweets_Text,tweets_Replies,tweets_Retweets,tweets_Likes,tweets_Images,tweets_imageURL,tweets_hrefURL,remove
1689,1.0,CNN Breaking News,"Jul 15, 2019","Olympic gold medalist Pernell ""Sweet Pea"" Whitaker, a boxing world champion in four weight classes, is dead after being struck by a vehicle in Virginia. He was 55.",68,344,572,,,,1
1690,1.0,CNN Breaking News,"Jul 15, 2019",The federal judge at multimillionaire Jeffrey Epstein's bail hearing says he plans to rule on the issue Thursday,53,75,159,,,,1
1691,1.0,CNN Breaking News,"Jul 15, 2019","The Galileo satellite program, Europe's answer to GPS that provides location data to phones and navigation systems, is suffering a major outage",19,130,150,,,,1
1692,1.0,CNN Breaking News,"Jul 15, 2019",The Trump administration files a regulation that could dramatically limit asylum claims of people entering the US by land through Mexico,135,158,342,,,,1
1693,1.0,CNN Breaking News,"Jul 15, 2019","Officials in Oregon say a body found in a car in Grants Pass is probably that of actor Charles Levin, who was reported missing Monday. Levin, 70, appeared in such TV series as ""Seinfeld"" and ""LA Law.""",61,241,387,https://pbs.twimg.com/media/D_e2T0yW4AEpyk8?format=jpg&name=small,,,1
1694,1.0,CNN Breaking News,"Jul 14, 2019",American Airlines extends flight cancellations until November 2 because of the Boeing 737 Max grounding,22,136,261,https://pbs.twimg.com/media/D_dCKt9XYAEJ9Sh?format=jpg&name=small,,,1
1695,1.0,CNN Breaking News,"Jul 14, 2019",Immigration authorities have started conducting nationwide raids to round up undocumented immigrants facing court-ordered removals,245,234,518,https://pbs.twimg.com/media/D_c2uyZWwAEt8Q2?format=jpg&name=small,,,1
1696,1.0,CNN Breaking News,"Jul 14, 2019","Sgt. Maj. James G. ""Ryan"" Sartor, a Green Beret who served multiple tours, was killed Saturday during combat operations in northern Afghanistan's Faryab province, according to a US Army special operations spokesman",189,304,679,,,,1
1697,1.0,CNN Breaking News,"Jul 14, 2019","Louisiana residents are being warned that ""the worst is yet to come"" as Tropical Storm Barry slowly creeps through the state, dumping heavy rain on already flooded areas",36,196,310,,,,1
1698,1.0,CNN Breaking News,"Jul 14, 2019",Power has been restored after a Manhattan power outage. Follow live updates:,83,396,1K,,,,1
1699,1.0,CNN Breaking News,"Jul 14, 2019","Sadie Roberts-Joseph, 75, an activist and founder of an African-American museum in Baton Rouge, Louisiana, was found dead in the trunk of a car. The cause of death is unknown, police say.",987,10.4K,8.3K,https://pbs.twimg.com/media/D_ZdvtoX4AA03jE?format=jpg&name=small,,,1
1700,1.0,CNN Breaking News,"Jul 14, 2019",New York Mayor de Blasio says the electrical outage in parts of Manhattan was caused by a mechanical problem. Follow live updates,95,180,263,,,,1
1701,1.0,CNN Breaking News,"Jul 14, 2019",The lights are out in parts of New York's Times Square as electrical outages affect portions of Manhattan,62,495,712,,,,1
1702,1.0,CNN Breaking News,"Jul 13, 2019","Electricity is out to at least 27,000 customers in New York, ConEdison reports",101,304,344,,,,1
1703,1.0,CNN Breaking News,"Jul 13, 2019","Developing: The New York subway system is experiencing power outages throughout Manhattan tonight, the transit authority says",71,381,371,,,,1
1704,1.0,CNN Breaking News,"Jul 13, 2019","At least 26 people were killed and 56 injured in a terror attack on Friday at a hotel in Somalia, the Jubaland state president says",43,162,246,https://pbs.twimg.com/media/D_Wd_F8WsAExKEn?format=jpg&name=small,,,1
1705,1.0,CNN Breaking News,"Jul 13, 2019",The Coast Guard is making preparations along the Gulf Coast for Tropical Storm Barry to arrive on land. Follow live updates:,14,89,220,https://pbs.twimg.com/media/D_V8QooWsAAf8v-?format=jpg&name=small,,,1
1706,1.0,CNN Breaking News,"Jul 13, 2019","Two House committees have agreed to push back Robert Mueller's testimony a week, to July 24, in exchange for him testifying longer",72,100,287,https://pbs.twimg.com/media/D_URHc6XkAAeLlH?format=jpg&name=small,,,1
1707,1.0,CNN Breaking News,"Jul 13, 2019","Federal prosecutors accuse Jeffrey Epstein, who is charged with sex trafficking, of witness tampering, saying he paid $350,000 to potential witnesses",77,274,510,https://pbs.twimg.com/media/D_UPmTXXUAER-Cp?format=jpg&name=small,,,1
1708,1.0,CNN Breaking News,"Jul 13, 2019",The Trump administration agrees to let an independent pediatrician investigate health conditions for migrant kids at US border facilities,128,209,627,https://pbs.twimg.com/media/D_UOGTzWkAAnWge?format=jpg&name=small,,,1
1709,1.0,CNN Breaking News,"Jul 12, 2019","At least 10 people were killed and dozens injured in an attack on a hotel in Kismayo, Somalia, police say",26,141,263,https://pbs.twimg.com/media/D_TfUyhXsAA362f?format=jpg&name=small,,,1
1710,1.0,CNN Breaking News,"Jul 12, 2019",Police in the UK have opened a criminal investigation into the leaked diplomatic cables that led to the resignation of its ambassador to the US,50,163,556,https://pbs.twimg.com/media/D_TaUqUXsAAMPuI?format=jpg&name=small,,,1
1711,1.0,CNN Breaking News,"Jul 12, 2019",The Federal Trade Commission reportedly approves a $5 billion settlement with Facebook over its data privacy practices,54,140,255,https://pbs.twimg.com/media/D_TXPI_X4AAIZyx?format=jpg&name=small,,,1
1712,1.0,CNN Breaking News,"Jul 12, 2019",A bill that extends for decades victim compensation for 9/11 first responders easily clears the House. Timing on a Senate vote is not clear.,57,249,1.3K,https://pbs.twimg.com/media/D_Su6GeXYAcbUEV?format=jpg&name=small,,,1
1713,1.0,CNN Breaking News,"Jul 12, 2019","Tropical Storm Barry's winds are now less than 10 mph away from hurricane strength, though officials in Louisiana are most concerned about the heavy rain it will bring",27,227,579,https://pbs.twimg.com/media/D_SOfhXW4AAN0m5?format=jpg&name=small,,,1
1714,1.0,CNN Breaking News,"Jul 12, 2019",Lawmakers are talking about moving Robert Mueller's testimony to Congress about his 22-month investigation into President Trump to July 24,115,141,469,https://pbs.twimg.com/media/D_SGEypXoAUTLSX?format=jpg&name=small,,,1
1715,1.0,CNN Breaking News,"Jul 12, 2019",Labor Secretary Alex Acosta resigns following furor over his role in the Jeffery Epstein sexual abuse scandal,471,963,2.5K,https://pbs.twimg.com/media/D_R44YqU4AIlvQZ?format=jpg&name=small,,,1
1716,1.0,CNN Breaking News,"Jul 12, 2019","At least 18 migrant infants and toddlers under age 2 were separated from their parents at the border and kept apart for 20 days to half a year, a House report finds",250,707,790,https://pbs.twimg.com/media/D_R0fnNXoAA9eRy?format=jpg&name=small,,,1
1717,1.0,CNN Breaking News,"Jul 12, 2019",MORE: Tropical Storm Barry is forecast to dump between 10 and 20 inches of rain through Wednesday on parts of Mississippi and Louisiana,35,236,604,https://pbs.twimg.com/media/D_RswDfUEAIv_se?format=jpg&name=small,,,1
1718,1.0,CNN Breaking News,"Jul 12, 2019",The latest National Hurricane Center forecast says Tropical Storm Barry is expected make landfall in Louisiana early Saturday. Follow live updates:,22,246,423,https://pbs.twimg.com/media/D_RsqO4UEAAhJIO?format=png&name=small,,,1
1719,1.0,CNN Breaking News,"Jul 11, 2019",Jeffrey Epstein's lawyers are proposing a bail package that would allow the accused sex trafficker to remain out of jail pending trial and live instead in home detention at his $77 million mansion,544,323,297,https://pbs.twimg.com/media/D_NpVSGXsAUkjkG?format=jpg&name=small,,,1
1720,1.0,CNN Breaking News,"Jul 11, 2019",A House panel authorizes subpoenas for Jared Kushner and other Trump officials as it broadens its probe into possible obstruction of justice,138,199,884,https://pbs.twimg.com/media/D_Nb6YRXUAYW6rV?format=jpg&name=small,,,1
1721,1.0,CNN Breaking News,"Jul 11, 2019",Tropical Storm Barry has formed in the Gulf of Mexico and is expected to make landfall Saturday along the Louisiana coast. Follow live updates:,41,141,250,https://pbs.twimg.com/media/D_NInpGWwAAtFJI?format=jpg&name=small,,,1
1722,1.0,CNN Breaking News,"Jul 11, 2019","Nationwide immigration raids to arrest and deport families with court-ordered removals will begin on Sunday, according to a US official",177,205,327,https://pbs.twimg.com/media/D_Mt7o7XUAAQS7X?format=jpg&name=small,,,1
1723,1.0,CNN Breaking News,"Jul 10, 2019",Police are searching for an inmate who escaped from the Indiana State Prison,69,190,249,https://pbs.twimg.com/media/D_JRZaqXsAAdl-2?format=jpg&name=small,,,1
1724,1.0,CNN Breaking News,"Jul 10, 2019",Louisiana declares a state of emergency ahead of a possible hurricane. Follow live updates:,48,388,572,https://pbs.twimg.com/media/D_I0sk6WsAETH2n?format=jpg&name=small,,,1
1725,1.0,CNN Breaking News,"Jul 10, 2019","The man suspected of killing University of Utah student Mackenzie Lueck has been formally charged with aggravated murder, the district attorney announced",16,56,230,https://pbs.twimg.com/media/D_I0CbzXsAAIA2s?format=jpg&name=small,,,1
1726,1.0,CNN Breaking News,"Jul 10, 2019",Labor Secretary Alex Acosta publicly defends his role in securing a sweetheart plea deal for alleged sex trafficker Jeffrey Epstein in 2008 case,227,93,149,https://pbs.twimg.com/media/D_IuWdzWwAEPCjM?format=jpg&name=small,,,1
1727,1.0,CNN Breaking News,"Jul 10, 2019","A tornado and flash flood warning is in effect for New Orleans. A tropical system that's brewing in the Gulf is already dumping heavy rain on the city, where streets are starting to flood.",38,301,353,https://pbs.twimg.com/media/D_HvSw9WwAMh27n?format=jpg&name=small,,,1
1728,1.0,CNN Breaking News,"Jul 10, 2019",Follow live: The Women's World Cup soccer champions are celebrated with a parade down NYC's Canyon of Heroes,111,122,1.3K,https://pbs.twimg.com/media/D_HjS4JXkAAlIxv?format=jpg&name=small,,,1
1729,1.0,CNN Breaking News,"Jul 10, 2019","Kim Darroch, UK ambassador to the US, resigns after a series of leaked diplomatic cables labeled the Trump administration ""inept"" and ""clumsy""",260,223,384,https://pbs.twimg.com/media/D_HDVyrWwAExCey?format=jpg&name=small,,,1
1730,1.0,CNN Breaking News,"Jul 10, 2019","Rip Torn, an Emmy Award-winning actor who starred in ""Men in Black"" and HBO's ""The Larry Sanders Show,"" has died, according to his publicist Rick Miramontez. He was 88",77,345,1K,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://t.co/Kat5gTtLbp?amp=1,1
1731,1.0,"Rip Torn, actor best known for 'Men in Black' and 'The Larry Sanders Show,' dies at 88",,"Rip Torn, an Emmy Award-winning actor who starred in ""Men in Black"" and HBO's ""The Larry Sanders Show,"" has died, according to his publicist Rick Miramontez. He was 88",77,345,1K,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://t.co/Kat5gTtLbp?amp=1,1
1732,1.0,"Rip Torn, an Emmy Award-winning actor who starred in ""Men in Black"" and HBO's ""The Larry Sanders Show,"" has died, according to his publicist Rick Miramontez. He was 88.",,"Rip Torn, an Emmy Award-winning actor who starred in ""Men in Black"" and HBO's ""The Larry Sanders Show,"" has died, according to his publicist Rick Miramontez. He was 88",77,345,1K,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://t.co/Kat5gTtLbp?amp=1,1
1733,1.0,cnn.com,,"Rip Torn, an Emmy Award-winning actor who starred in ""Men in Black"" and HBO's ""The Larry Sanders Show,"" has died, according to his publicist Rick Miramontez. He was 88",77,345,1K,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://pbs.twimg.com/card_img/1331950248789413889/scRSjQkO?format=jpg&name=small,https://t.co/Kat5gTtLbp?amp=1,1
1734,1.0,CNN Breaking News,"Jul 9, 2019",A Massachusetts teen convicted of beheading a classmate nearly three years ago has been sentenced to life in prison,162,309,1K,https://pbs.twimg.com/media/D_EMB7uWsAcFIXC?format=jpg&name=small,,,1
1735,1.0,CNN Breaking News,"Jul 9, 2019",A federal judge says the Justice Department cannot swap out its legal team in the census citizenship question case,92,238,800,https://pbs.twimg.com/media/D_EIST9XkAI7v_5?format=jpg&name=small,,,1
1736,1.0,CNN Breaking News,"Jul 8, 2019","The sex assault case against actor Kevin Spacey could be dismissed after the accuser invoked the Fifth Amendment, the judge says",145,255,427,https://pbs.twimg.com/media/D-_Vaa7XUAcHeQt?format=jpg&name=small,,,1
1737,1.0,CNN Breaking News,"Jul 8, 2019",Congressional Democrats subpoena Trump businesses in an escalation of the fight to get his financial records. The DOJ wants a court to block them.,128,151,541,https://pbs.twimg.com/media/D--9xVNW4AAq5fQ?format=jpg&name=small,,,1
1738,1.0,CNN Breaking News,"Jul 8, 2019",Rep. Eric Swalwell says he's dropping out of the race for president. The California Democrat's campaign failed to gain much traction.,415,294,799,https://pbs.twimg.com/media/D--tPX9XYAA1aln?format=jpg&name=small,,,1
1739,1.0,CNN Breaking News,"Jul 8, 2019",Jeffrey Epstein pleads not guilty to sex trafficking charges in Manhattan federal court. Prosecutors say the multi-millionaire had a vast trove of lewd photos of young-looking girls.,103,178,365,https://pbs.twimg.com/media/D--i5D5X4AAmJpf?format=jpg&name=small,,,1
1740,1.0,CNN Breaking News,"Jul 8, 2019",A federal judge refuses to dismiss the campaign finance violation case against indicted Rep. Duncan Hunter. Attorneys for the California GOP lawmaker argue the case against their client is politically motivated,75,150,519,https://pbs.twimg.com/media/D--gI7BXoAAbqwu?format=jpg&name=small,,,1
1741,1.0,CNN Breaking News,"Jul 8, 2019","A Florida high school principal was reassigned after telling a student's parent in an email last year, ""I can't say the Holocaust is a factual, historical event""",293,474,837,https://pbs.twimg.com/media/D--VJS9WwAAcnFZ?format=jpg&name=small,,,1
1742,1.0,CNN Breaking News,"Jul 8, 2019","The Vatican waives immunity for its envoy to France, Archbishop Luigi Ventura, who is under investigation for sexual assault",53,163,348,https://pbs.twimg.com/media/D--FP5AXsAA88BV?format=jpg&name=small,,,1
1743,1.0,CNN Breaking News,"Jul 8, 2019",New York Gov. Andrew Cuomo signs an amendment to state law that would allow Congress to get hold of President Trump's state tax returns,220,376,2.3K,https://pbs.twimg.com/media/D--Br1iWsAImbJE?format=jpg&name=small,,,1
1744,1.0,CNN Breaking News,"Jul 8, 2019","A flash flood emergency is declared for the Washington, DC, metro area until 2 p.m. after some places see over 3 inches of rain in an hour",66,289,461,https://pbs.twimg.com/media/D-9z-IQXsAAospK?format=jpg&name=small,,,1
1745,1.0,CNN Breaking News,"Jul 8, 2019","Prosecutors want billionaire Jeffrey Epstein, who has been charged with two counts of sex trafficking, to be detained until trial. Follow live updates:",69,122,595,https://pbs.twimg.com/media/D-9p3WRXYAAoQYk?format=jpg&name=small,,,1
1746,1.0,CNN Breaking News,"Jul 8, 2019","Cori ""Coco"" Gauff, the 15-year-old US tennis phenom who took Wimbledon by storm, loses in straight sets to former world No. 1 Simona Halep",114,181,745,https://pbs.twimg.com/media/D-9lxgmW4AArgMB?format=jpg&name=small,,,1
1747,1.0,CNN Breaking News,"Jul 8, 2019","Billionaire Jeffrey Epstein is accused of running a sex trafficking ring and paying girls as young as 14 for sex, an unsealed indictment says",227,415,708,https://pbs.twimg.com/media/D-9WwmqXUAA_zkK?format=jpg&name=small,,,1
1748,1.0,CNN Breaking News,"Jul 8, 2019","Rupert Murdoch's newspaper division settles with Heather and Fiona Mills over phone hacking claims. News Group Newspapers says the amount paid to Paul McCartney's ex-wife and her sister is ""substantial.""",26,80,205,https://pbs.twimg.com/media/D-9A-aUXUAIxu_G?format=jpg&name=small,,,1
1749,1.0,CNN Breaking News,"Jul 8, 2019",Admiral set to become Navy's top officer retires over inappropriate professional relationship,66,202,498,,,,1
1750,1.0,Admiral set to become Navy's top officer retires over inappropriate professional relationship,,Admiral set to become Navy's top officer retires over inappropriate professional relationship,66,202,498,,,,1
1751,1.0,A four-star US Navy admiral who was set to become the branch's top uniformed officer is instead retiring after his judgment was questioned over a professional relationship he maintained with a former...,,Admiral set to become Navy's top officer retires over inappropriate professional relationship,66,202,498,,,,1
1752,1.0,cnn.com,,Admiral set to become Navy's top officer retires over inappropriate professional relationship,66,202,498,,,,1
1753,1.0,CNN Breaking News,"Jul 8, 2019",The Justice Department says a new legal team will take over the Trump administration's efforts to add a citizenship question to the 2020 census,131,102,214,https://pbs.twimg.com/media/D-6sFRTXoAAgOx_?format=jpg&name=small,,,1
1754,1.0,CNN Breaking News,"Jul 7, 2019","All 21 beaches on Mississippi's Gulf Coast have been shut down for swimming because of a harmful algal bloom, state officials say.",70,348,497,,,,1
1755,1.0,CNN Breaking News,"Jul 7, 2019","At least three people were gored as the annual running of the bulls began in Pamplona, Spain, local officials say. Two of the people gored are Americans.",516,486,985,https://pbs.twimg.com/media/D-5uMCQW4AYYh_U?format=jpg&name=small,,,1
1756,1.0,CNN Breaking News,"Jul 7, 2019","New York will throw a ticker-tape parade Wednesday morning to celebrate the world champion US soccer team, Mayor de Blasio says",234,784,5.9K,https://pbs.twimg.com/media/D-5GaiTXkAEV8sL?format=jpg&name=small,,,1
1757,1.0,CNN Breaking News,"Jul 7, 2019",The US beats the Netherlands 2-0 to win the Women's World Cup. The American team has won the tournament four of the eight times it's been played.,234,1.6K,10K,,,,1
1758,1.0,CNN Breaking News,"Jul 7, 2019","The US has 350 migrant children in Customs and Border Protection custody, the acting DHS secretary says. There were 2,500 last month before the $4.6 billion border funding bill was passed.",97,144,263,https://pbs.twimg.com/media/D-4yl4pW4AYTqrK?format=jpg&name=small,,,1
1759,1.0,CNN Breaking News,"Jul 7, 2019",Iran says it has started to increase uranium enrichment beyond the purity threshold it agreed to as part of the 2015 nuclear deal,107,115,247,https://pbs.twimg.com/media/D-3iQO2W4AE3j3g?format=jpg&name=small,,,1
1760,1.0,CNN Breaking News,"Jul 7, 2019","Actor Cameron Boyce, who starred in the Disney Channel's television shows and series, has died at age 20",226,1.3K,3.1K,https://pbs.twimg.com/media/D-2-94vWwAAQKis?format=jpg&name=small,,,1
1761,1.0,CNN Breaking News,"Jul 7, 2019","Billionaire financier Jeffrey Epstein was indicted on new charges related to alleged sex trafficking involving minors, law enforcement sources say",312,508,1.3K,,,,1
1762,1.0,CNN Breaking News,"Jul 6, 2019","Brazilian singer and composer João Gilberto, one of the pioneers of bossa nova, dies at age 88, Brazil's official news agency says",75,791,1K,,,,1
1763,1.0,CNN Breaking News,"Jul 6, 2019",Joe Biden says he regrets the comments he made last month about his ability to be civil and work with segregationist senators,223,135,334,https://pbs.twimg.com/media/D-0bZQDW4AACADu?format=jpg&name=small,,,1
1764,1.0,CNN Breaking News,"Jul 6, 2019","At least 20 people were hospitalized, including two in critical condition, after a gas explosion at a Florida shopping center, officials say",36,237,336,https://pbs.twimg.com/media/D-z4DQuX4AEFRri?format=jpg&name=small,,,1
1765,1.0,CNN Breaking News,"Jul 6, 2019","Police are responding to a major explosion at a shopping center in Plantation, Florida",92,857,719,https://pbs.twimg.com/media/D-zpfnoWwAA6z0u?format=jpg&name=small,,,1
1766,1.0,CNN Breaking News,"Jul 7, 2019",Iran says it has started to increase uranium enrichment beyond the purity threshold it agreed to as part of the 2015 nuclear deal,107,115,247,https://pbs.twimg.com/media/D-3iQO2W4AE3j3g?format=jpg&name=small,,,1
1767,1.0,CNN Breaking News,"Jul 7, 2019","Actor Cameron Boyce, who starred in the Disney Channel's television shows and series, has died at age 20",226,1.3K,3.1K,https://pbs.twimg.com/media/D-2-94vWwAAQKis?format=jpg&name=small,,,1
1768,1.0,CNN Breaking News,"Jul 7, 2019","Billionaire financier Jeffrey Epstein was indicted on new charges related to alleged sex trafficking involving minors, law enforcement sources say",312,508,1.3K,,,,1
1769,1.0,CNN Breaking News,"Jul 6, 2019","Brazilian singer and composer João Gilberto, one of the pioneers of bossa nova, dies at age 88, Brazil's official news agency says",75,791,1K,,,,1
1770,1.0,CNN Breaking News,"Jul 6, 2019",Joe Biden says he regrets the comments he made last month about his ability to be civil and work with segregationist senators,223,135,334,https://pbs.twimg.com/media/D-0bZQDW4AACADu?format=jpg&name=small,,,1
1771,1.0,CNN Breaking News,"Jul 6, 2019","At least 20 people were hospitalized, including two in critical condition, after a gas explosion at a Florida shopping center, officials say",36,237,336,https://pbs.twimg.com/media/D-z4DQuX4AEFRri?format=jpg&name=small,,,1
1772,1.0,CNN Breaking News,"Jul 6, 2019","Police are responding to a major explosion at a shopping center in Plantation, Florida",92,857,719,https://pbs.twimg.com/media/D-zpfnoWwAA6z0u?format=jpg&name=small,,,1
1773,1.0,CNN Breaking News,"Jul 6, 2019",The Duke and Duchess of Sussex release photos from Archie's baptism at Windsor Castle,200,509,4.1K,https://pbs.twimg.com/media/D-zc4_bW4AA0Qx4?format=jpg&name=small,,,1
1774,1.0,CNN Breaking News,"Jul 6, 2019","The US Department of Agriculture has suspended data collection for its annual Honey Bee Colonies report, citing cost cuts",254,788,536,https://pbs.twimg.com/media/D-zUCewXoAMZe0W?format=jpg&name=small,,,1
1775,1.0,CNN Breaking News,"Jul 6, 2019","An Australian student who was detained in North Korea was deported for spreading anti-government sentiment, the country's state media says",53,65,196,https://pbs.twimg.com/media/D-zTX-wWwAYQV8l?format=jpg&name=small,,,1
1776,1.0,CNN Breaking News,"Jul 6, 2019",A state of emergency is declared in parts of California as the region continues to experience about one aftershock per minute. Follow live updates.,66,492,755,https://pbs.twimg.com/media/D-zMEXCX4AAU2ms?format=jpg&name=small,,,1
1777,1.0,CNN Breaking News,"Jul 6, 2019","A 6.9-magnitude earthquake has struck near Ridgecrest, California, a day after a 6.4 earthquake rattled the state",624,3.4K,4.7K,https://pbs.twimg.com/media/D-w3hTnWwAEjuJO?format=jpg&name=small,,,1
1778,1.0,CNN Breaking News,"Jul 6, 2019",A Nicaraguan man who died Friday at an Arizona hospital is the 12th person to die since September in the custody of US immigration authorities,232,575,461,https://pbs.twimg.com/media/D-wGUBIX4AEzpt4?format=jpg&name=small,,,1
1779,1.0,CNN Breaking News,"Jul 6, 2019",The CDC says an outbreak of salmonella in eight states this year is linked to a particular brand of papayas,38,213,237,,,,1
1780,1.0,CNN Breaking News,"Jul 5, 2019","Federal prosecutors want drug kingpin Joaquin ""El Chapo"" Guzman to forfeit more than $12.6 billion to the US government, a court filing shows. ""It's insane to think that Guzman would have all that money,"" one of his attorneys said.",207,336,608,https://pbs.twimg.com/media/D-v68rNWwAEvh6G?format=jpg&name=small,,,1
1781,1.0,CNN Breaking News,"Jul 5, 2019","A possible explosion, which officials are calling a ""major utility event,"" damaged a residence hall at the University of Nevada, Reno",31,176,281,https://pbs.twimg.com/media/D-vsnDvWsAAkPbY?format=jpg&name=small,,,1
1782,1.0,CNN Breaking News,"Jul 5, 2019","Former NFL star Tedy Bruschi, 46, is recovering from a stroke he had Thursday, his family says. The linebacker who played 13 years for the Patriots also had a stroke in 2005.",54,147,479,,,,1
1783,1.0,CNN Breaking News,"Jul 5, 2019","Cori Gauff, the 15-year-old American, pulled off a remarkable comeback at Wimbledon to beat Polona Hercog in three sets and advance to the fourth round",82,509,3.2K,https://pbs.twimg.com/media/D-vED1OW4AAlEIT?format=jpg&name=small,,,1
1784,1.0,CNN Breaking News,"Jul 5, 2019",The Justice Department tells a judge it is still looking at options to challenge the Supreme Court's ruling that blocked a census citizenship question,129,70,181,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://t.co/l1xX3Qs26E?amp=1,1
1785,1.0,DOJ says it is looking at options to add citizenship question,,The Justice Department tells a judge it is still looking at options to challenge the Supreme Court's ruling that blocked a census citizenship question,129,70,181,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://t.co/l1xX3Qs26E?amp=1,1
1786,1.0,Lawyers for the Department of Justice told a federal judge in Maryland Friday afternoon that the Trump administration will continue to explore options of adding a citizenship question to the 2020...,,The Justice Department tells a judge it is still looking at options to challenge the Supreme Court's ruling that blocked a census citizenship question,129,70,181,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://t.co/l1xX3Qs26E?amp=1,1
1787,1.0,cnn.com,,The Justice Department tells a judge it is still looking at options to challenge the Supreme Court's ruling that blocked a census citizenship question,129,70,181,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://pbs.twimg.com/card_img/1332190252992139265/JfTqYUm_?format=jpg&name=small,https://t.co/l1xX3Qs26E?amp=1,1
1788,1.0,CNN Breaking News,"Jul 5, 2019","The body of University of Utah student Mackenzie Lueck has been recovered from a canyon north of Salt Lake City, police say",58,134,313,https://pbs.twimg.com/media/D-uwTyWXsAATKgS?format=jpg&name=small,,,1
1789,1.0,CNN Breaking News,"Jul 5, 2019",Libya's UN-backed government claims the United Arab Emirates used a US-made F-16 fighter jet in Wednesday's attack on a migrant detention center,54,124,215,https://pbs.twimg.com/media/D-uOhrPXUAUwfsa?format=jpg&name=small,,,1
1790,1.0,CNN Breaking News,"Jul 5, 2019",A man who has accused Kevin Spacey of sexual assault has dropped his lawsuit. A criminal case against the actor continues.,126,280,472,https://pbs.twimg.com/media/D-uEwwfW4AAhuxx?format=jpg&name=small,,,1
1791,1.0,CNN Breaking News,"Jul 5, 2019","The US economy added 224,000 jobs in June, a strong comeback after a disappointing May. The unemployment rate ticked up to 3.7%.",78,104,286,https://pbs.twimg.com/media/D-tl5yCXkAAbQvl?format=jpg&name=small,,,1
1792,1.0,CNN Breaking News,"Jul 5, 2019","The city of New York will pay $610,000 to a woman who was forced to give birth in handcuffs",244,565,1.7K,https://pbs.twimg.com/media/D-q5HriX4AEezym?format=jpg&name=small,,,1
1793,1.0,CNN Breaking News,"Jul 4, 2019",One person is in custody after several people were stabbed inside a Virginia plasma center,41,162,182,https://pbs.twimg.com/media/D-qpbliWkAERfHm?format=jpg&name=small,,,1
1794,1.0,CNN Breaking News,"Jul 4, 2019",President Trump speaks at his Fourth of July event despite weather concerns,555,167,598,https://pbs.twimg.com/media/D-qmkZoX4AA-MY_?format=jpg&name=small,,,1
1795,1.0,CNN Breaking News,"Jul 4, 2019",Joe Biden says President Trump's July 4th event is designed 'to stroke his ego',389,209,1.5K,https://pbs.twimg.com/media/D-qlH3VWkAE_yob?format=jpg&name=small,,,1
1796,1.0,CNN Breaking News,"Jul 5, 2019",Libya's UN-backed government claims the United Arab Emirates used a US-made F-16 fighter jet in Wednesday's attack on a migrant detention center,54,124,215,https://pbs.twimg.com/media/D-uOhrPXUAUwfsa?format=jpg&name=small,,,1
1797,1.0,CNN Breaking News,"Jul 5, 2019",A man who has accused Kevin Spacey of sexual assault has dropped his lawsuit. A criminal case against the actor continues.,126,280,472,https://pbs.twimg.com/media/D-uEwwfW4AAhuxx?format=jpg&name=small,,,1
1798,1.0,CNN Breaking News,"Jul 5, 2019","The US economy added 224,000 jobs in June, a strong comeback after a disappointing May. The unemployment rate ticked up to 3.7%.",78,104,286,https://pbs.twimg.com/media/D-tl5yCXkAAbQvl?format=jpg&name=small,,,1
1799,1.0,CNN Breaking News,"Jul 5, 2019","The city of New York will pay $610,000 to a woman who was forced to give birth in handcuffs",244,565,1.7K,https://pbs.twimg.com/media/D-q5HriX4AEezym?format=jpg&name=small,,,1
1800,1.0,CNN Breaking News,"Jul 4, 2019",One person is in custody after several people were stabbed inside a Virginia plasma center,41,162,182,https://pbs.twimg.com/media/D-qpbliWkAERfHm?format=jpg&name=small,,,1
1801,1.0,CNN Breaking News,"Jul 4, 2019",President Trump speaks at his Fourth of July event despite weather concerns,555,167,598,https://pbs.twimg.com/media/D-qmkZoX4AA-MY_?format=jpg&name=small,,,1
1802,1.0,CNN Breaking News,"Jul 4, 2019",Joe Biden says President Trump's July 4th event is designed 'to stroke his ego',389,209,1.5K,https://pbs.twimg.com/media/D-qlH3VWkAE_yob?format=jpg&name=small,,,1
