,tweets_Date,tweets_Likes,tweets_Replies,tweets_Retweets,tweets_Text,has_image,has_Link,tweets_ResponseCategory
5234,"Apr 17, 2018",394.0,42.0,204.0,longtime npr newscaster carl kasell died 84,1,0,0
5235,"Apr 17, 2018",515.0,195.0,353.0,president trump says us started direct talks north korea extremely high levels,1,0,2
5236,"Apr 17, 2018",650.0,55.0,745.0,one person died southwest jet engine failure caused plane make emergency landing ntsb says,1,0,0
5237,"Apr 17, 2018",194.0,42.0,234.0,service americans use file taxes online partly millions try submit 2017 taxes todays deadline,1,0,0
5238,"Apr 17, 2018",332.0,48.0,281.0,southwest flight new york dallas made emergency landing philadelphia passenger tells cnn left side engine lost follow live updates,1,0,0
5239,"Apr 17, 2018",792.0,671.0,616.0,porn star suing trump nondisclosure agreement alleged affair released sketch man claims threatened silence,0,0,2
5240,"Apr 17, 2018",859.0,180.0,339.0,gop rep charlie dent tweets resign coming weeks previously announced would run reelection citing trump factor,0,0,2
5241,"Apr 17, 2018",795.0,72.0,314.0,narrow vote supreme court invalidated provision federal law requiring deportation immigrants convicted crimes,0,0,1
5242,"Apr 17, 2018",183.0,27.0,149.0,56yearold minnesota grandmother wanted connection murder husband florida woman whose identity may stolen,0,0,0
5243,"Apr 17, 2018",304.0,103.0,113.0,clarification according source sean hannity ask trump attorney michael cohen assert attorneyclient privilege informal conversations,0,0,1
5244,"Apr 17, 2018",699.0,212.0,316.0,judge rules unseal 11 cases related independent counsel ken starrs investigation president bill clinton following cnn request,1,0,2
5245,"Apr 17, 2018",267.0,30.0,130.0,sacramento police release hours additional video footage 911 calls fatal policeinvolved shooting unarmed black man last month sparked days protests,1,0,0
5246,"Apr 16, 2018",836.0,340.0,361.0,sean hannity says never asked trump attorney michael cohen assert attorneyclient privilege fox news host revealed client cohen investigation,0,0,2
5247,"Apr 16, 2018",7100.0,127.0,2700.0,kendrick lamar first rapper win pulitzer prize music album damn,1,0,1
5248,"Apr 16, 2018",881.0,34.0,255.0,national spotlight,1,1,0
5249,"Apr 16, 2018",457.0,170.0,332.0,president trump hasnt signed russia sanctions us ambassador un nikki haley announced washington post reports,0,0,2
5250,"Apr 16, 2018",783.0,41.0,329.0,2008 conviction rapper meek mill overturned get new trial philadelphia das office says,0,0,0
5251,"Apr 16, 2018",2100.0,31.0,409.0,desiree linden became first american win elite womens division boston marathon since 1985 yuki kawauchi became first japanese man win since 1987,0,0,0
5252,"Apr 16, 2018",257.0,65.0,215.0,seven inmates south carolina died 17 hurt incident state prison officials say,0,0,0
5253,"Apr 16, 2018",1100.0,89.0,504.0,r lee ermey actor played drill sergeant full metal jacket died sunday 74 according manager,0,0,1
5254,"Apr 16, 2018",722.0,235.0,456.0,sarah sanders releases statement saying president trump clear wants us forces syria come home earlier sunday french president macron said convinced trump stay syria,0,0,2
5255,"Apr 15, 2018",549.0,59.0,498.0,wildfire burning 6 miles away coachella music festival indio california according riverside county fire department,0,0,0
5256,"Apr 15, 2018",1500.0,231.0,616.0,former first lady barbara bush 92 failing health decided seeking additional medical help spokesman says,0,0,2
5257,"Apr 15, 2018",800.0,149.0,723.0,los angeles police seize 700000 worth counterfeit makeup contained animal waste,0,0,1
5258,"Apr 15, 2018",634.0,180.0,295.0,us ambassador un nikki haley says us announce new sanctions monday russia,0,0,2
5259,"Apr 16, 2018",257.0,65.0,215.0,seven inmates south carolina died 17 hurt incident state prison officials say,1,0,0
5260,"Apr 16, 2018",1100.0,89.0,504.0,r lee ermey actor played drill sergeant full metal jacket died sunday 74 according manager,1,0,1
5261,"Apr 16, 2018",722.0,235.0,456.0,sarah sanders releases statement saying president trump clear wants us forces syria come home earlier sunday french president macron said convinced trump stay syria,1,0,2
5262,"Apr 15, 2018",549.0,59.0,498.0,wildfire burning 6 miles away coachella music festival indio california according riverside county fire department,1,0,0
5263,"Apr 15, 2018",1500.0,231.0,616.0,former first lady barbara bush 92 failing health decided seeking additional medical help spokesman says,1,0,2
5264,"Apr 15, 2018",800.0,149.0,723.0,los angeles police seize 700000 worth counterfeit makeup contained animal waste,1,0,1
5265,"Apr 15, 2018",634.0,180.0,295.0,us ambassador un nikki haley says us announce new sanctions monday russia,1,0,2
5266,"Apr 15, 2018",380.0,78.0,565.0,farm indiana recalling 200 million eggs sold nine states salmonella fears least 22 people reported sick,1,0,1
5267,"Apr 15, 2018",328.0,28.0,99.0,israel’s military destroyed tunnel originating gaza penetrated israeli territory officials said,1,0,0
5268,"Apr 15, 2018",201.0,99.0,61.0,trump attacks james comey handling clinton email probe ahead start former fbi directors media tour,1,0,1
5269,"Apr 15, 2018",170.0,133.0,70.0,trump defends use mission accomplished describe missile strike syria,1,0,1
5270,"Apr 15, 2018",1100.0,157.0,386.0,cnnsotu,1,1,2
5271,"Apr 15, 2018",1000.0,119.0,304.0,cnnsotu,1,1,1
5272,"Apr 15, 2018",1300.0,106.0,408.0,cnnsotu,1,1,1
5273,"Apr 15, 2018",1800.0,153.0,552.0,cnnsotu,0,0,1
5274,"Apr 15, 2018",389.0,67.0,137.0,cnnsotu,1,1,0
5275,"Apr 15, 2018",650.0,124.0,182.0,cnnsotu,0,0,1
5276,"Apr 15, 2018",1100.0,157.0,386.0,cnnsotu,1,1,2
5277,"Apr 15, 2018",1000.0,119.0,304.0,cnnsotu,1,1,1
5278,"Apr 15, 2018",1300.0,106.0,408.0,cnnsotu,1,1,1
5279,"Apr 15, 2018",1800.0,153.0,552.0,cnnsotu,0,0,1
5280,"Apr 15, 2018",389.0,67.0,137.0,cnnsotu,1,1,0
5281,"Apr 15, 2018",650.0,124.0,182.0,cnnsotu,0,0,1
5282,"Apr 15, 2018",764.0,406.0,414.0,former fbi director comey said abc news interview clinton email probe affected belief would win 2016 election,1,0,2
5283,"Apr 14, 2018",441.0,364.0,466.0,philadelphias police chief defended officers seen video arresting two black men starbucks employees reported trespassing,1,0,2
5284,"Apr 14, 2018",4400.0,584.0,2400.0,michigan man charged intent murder allegedly firing shotgun teenager stopped house ask directions,1,0,2
5285,"Apr 14, 2018",255.0,92.0,142.0,senior us officials say confident syrias alleged chemical weapons attack last week involved use chlorine sarin gas,1,0,1
5286,"Apr 14, 2018",563.0,152.0,222.0,us ambassador nikki haley tells un us allies continue pressure syria regime uses chemical weapons,1,0,1
5287,"Apr 14, 2018",486.0,36.0,279.0,director milos forman known work oscarwinning films one flew cuckoos nest amadeus died agent says,1,1,0
5288,"Apr 14, 2018",443.0,116.0,149.0,british prime minister theresa may says strikes syria absolutely britains national interest,1,1,1
5289,"Apr 14, 2018",458.0,194.0,408.0,syria claims intercepted missiles launched us france uk saying total 110 fired,1,1,2
5290,"Apr 14, 2018",1000.0,180.0,891.0,know strikes syria ■ trump ordered strikes targeting syrian regimes chemical weapons program ■ response chemical attack last weekend ■ b1 bombers ships used attack according us defense officials,1,1,2
5291,"Apr 14, 2018",882.0,245.0,1100.0,russian ambassador us warns consequences strikes syria follow live updates,1,0,2
5292,"Apr 14, 2018",553.0,52.0,379.0,least one us navy warship based red sea well us b1 bombers used tonights strikes syria according two us military officials,1,1,0
5293,"Apr 14, 2018",426.0,87.0,376.0,read president trumps full address announced united states coordination uk france launched strikes syria,1,0,1
5294,"Apr 14, 2018",604.0,77.0,513.0,reports witnesses say hearing explosions damascus syria began president trump still addressing nation,1,0,1
5295,"Apr 14, 2018",511.0,83.0,498.0,multiple us defense officials tell cnn us ships aircrafts used strikes syria,1,1,1
5296,"Apr 14, 2018",297.0,53.0,308.0,follow live updates,1,1,0
5297,"Apr 14, 2018",805.0,145.0,691.0,president trump directly addressed russia iran two countries supported embattled regime syrian dictator bashar alassad kind nation wants associated mass murder innocent men women children,1,0,1
5298,"Apr 14, 2018",194.0,90.0,252.0,follow live updates,1,0,1
5299,"Apr 14, 2018",241.0,80.0,240.0,us official says president trump made final decision syria week deliberation president address nation tonight follow live updates,0,0,1
5300,"Apr 14, 2018",227.0,104.0,320.0,follow live updates,1,0,1
5301,"Apr 13, 2018",1100.0,129.0,448.0,exclusive fbi seized recordings trumps lawyer stormy daniels former lawyer source tells cnn,1,0,1
5302,"Apr 13, 2018",298.0,36.0,202.0,uk judge orders google remove old articles businessmans past crime search results dealing blow tech companys fight europes right forgotten law,1,0,0
5303,"Apr 13, 2018",605.0,505.0,1000.0,general motors cutting many 1500 jobs lordstown ohio assembly plant taking factory working around clock recently 2016 single shift day,1,0,2
5304,"Apr 13, 2018",181.0,40.0,162.0,jennifer hart mother drove family oceanside cliff blood alcohol level legal limit california highway patrol official says,1,0,0
5305,"Apr 13, 2018",216.0,43.0,313.0,chopped romaine lettuce grown near yuma arizona blame multistate e coli outbreak cdc says,1,0,0
5306,"Apr 13, 2018",182.0,123.0,91.0,andrea constand key witness bill cosbys retrial testifies drank wine took three blue pills urging lost consciousness woke find sexually assaulting,1,0,1
5307,"Apr 13, 2018",180.0,195.0,200.0,president pardoned former cheney chief staff scooter libby convicted 2007 perjury,1,0,2
5308,"Apr 13, 2018",443.0,99.0,365.0,biological samples area alleged chemical attack syria test positive chlorine sarinlike nerve agent us official says,1,0,1
5309,"Apr 13, 2018",156.0,65.0,106.0,da says charges filed kansas police officer prank call led mans fatal shooting,1,0,0
5310,"Apr 13, 2018",752.0,907.0,344.0,trump reacts explosive book excerpts tweets calling prosecute fired fbi director james comey leaks adding weak untruthful slime ball,1,0,2
5311,"Apr 13, 2018",331.0,188.0,177.0,president donald trump expected grant pardon scooter libby chief staff thenvice president dick cheney white house official says,1,1,2
5312,"Apr 12, 2018",261.0,30.0,114.0,oklahoma teacher walkout ends nine days,1,0,0
5313,"Apr 12, 2018",845.0,516.0,1000.0,white house preparing cast deputy attorney general rod rosenstein conflicted fairly oversee russia probe,1,0,2
5314,"Apr 11, 2018",402.0,73.0,207.0,facebook ceo mark zuckerberg internet growing importance around world think inevitable need regulation follow live updates,1,0,1
5315,"Apr 11, 2018",685.0,78.0,543.0,personal data sold “malicious third parties” facebook ceo mark zuckerberg “yes”,1,0,1
5316,"Apr 11, 2018",239.0,45.0,124.0,watch live facebook ceo mark zuckerberg testifies house members tuesdays fivehour grilling senate,1,0,0
5317,"Apr 11, 2018",1000.0,407.0,511.0,house speaker paul ryans office confirms retire term ends january says devote time family follow live updates,1,0,2
5318,"Apr 11, 2018",1700.0,406.0,706.0,republican house speaker paul ryan plans announce seeking reelection sources say,1,0,2
5319,"Apr 11, 2018",477.0,358.0,370.0,trump taunts russia says us missiles fly syria response chemical attacks get ready russia tweets,1,0,2
5320,"Apr 11, 2018",369.0,47.0,327.0,algerian military plane 100 people board crashed southwest capital reports say,1,1,0
5321,"Apr 10, 2018",936.0,684.0,1000.0,trump considering firing deputy attorney general rod rosenstein attempt limit special counsel robert mueller investigation,1,0,2
5322,"Apr 10, 2018",468.0,174.0,527.0,russia blocks un security council resolution would established independent investigation suspected chemical weapons attack syria,1,0,2
5323,"Apr 10, 2018",723.0,71.0,318.0,mark zuckerberg confirms special counsel robert muellers team interviewed facebooks staff russian meddling 2016 presidential election,1,0,1
5324,"Apr 10, 2018",702.0,135.0,442.0,facebook ceo mark zuckerberg “one greatest regrets running company slow identifying russian information operations 2016,1,0,1
5325,"Apr 10, 2018",1300.0,247.0,758.0,clear didnt enough prevent tools used harmit mistake im sorry started facebook run im responsible happens says mark zuckerberg testimony congress,1,0,2
5326,"Apr 10, 2018",166.0,38.0,130.0,follow live updates,1,0,0
5327,"Apr 10, 2018",453.0,27.0,134.0,yulia skripal daughter russian exspy sergei skripal left hospital five weeks nerve agent poisoning uk officials say,1,0,0
5328,"Apr 10, 2018",2000.0,307.0,727.0,special counsel robert mueller looking 150k payment 2015 trumps foundation ukrainian billionaire new york times reports,1,0,2
5329,"Apr 10, 2018",797.0,65.0,379.0,fossil ancient human finger found arabian peninsula could disrupt widely accepted theory modern humans migrated africa,1,0,0
5330,"Apr 9, 2018",1000.0,1000.0,818.0,president trump slams fbi raid personal attorney michael cohens office hotel room disgraceful situation attack country,1,0,2
5331,"Apr 9, 2018",1000.0,193.0,833.0,trump tower apartment deadly fire started saturday working smoke alarm new york city fire department source familiar investigation said,1,0,2
5332,"Apr 9, 2018",431.0,47.0,225.0,classified ads website fbi seized last week indicted facilitating prostitution conspiracy money launderingrelated charges,1,0,0
5333,"Apr 9, 2018",2200.0,254.0,885.0,fbi raided office trumps longtime attorney confidant michael cohen new york times reports,1,0,2
5334,"Apr 9, 2018",532.0,76.0,432.0,facebook suspended another data analytics company following allegations misled users personal details would used,1,0,1
5335,"Apr 9, 2018",2400.0,200.0,632.0,girl tammy duckworth first us senator give birth office says rules changed bring baby votes,1,0,2
5336,"Apr 9, 2018",337.0,73.0,317.0,least 23 children 4 12 years old among killed northern india bus skidded road plunged 300 feet authorities said,1,0,1
5337,"Apr 9, 2018",444.0,143.0,262.0,facebook ceo mark zuckerberg take responsibility companys data privacy scandal testifies congress saying mistakes made,1,0,1
5338,"Apr 9, 2018",357.0,180.0,209.0,president trump strongly condemns chemical weapons attack syria says decision us action made next 2448 hours,1,0,2
5339,"Apr 8, 2018",922.0,74.0,160.0,patrick reed finished 15underpar 273 win masters one stroke rickie fowler first major golf title,1,0,1
5340,"Apr 8, 2018",289.0,51.0,140.0,army identified two soldiers killed helicopter crash kentucky,1,0,0
5341,"Apr 8, 2018",827.0,145.0,669.0,cambridge analytica whistleblower christopher wylie says data firm gathered facebook could come 87 million users could stored russia,1,0,1
5342,"Apr 8, 2018",649.0,101.0,248.0,cnnsotu,1,1,1
5343,"Apr 8, 2018",149.0,193.0,95.0,kudlow explains trump’s “original beef amazon” “it’s much badmouthing … it’s lets level playing field new internet retailing going on”,0,0,2
5344,"Apr 8, 2018",131.0,71.0,62.0,cnnsotu,0,0,1
5345,"Apr 8, 2018",392.0,159.0,165.0,cnnsotu,0,0,2
5346,"Apr 8, 2018",335.0,20.0,101.0,pilots safety concerns months nyc helicopter crash lawyer says,0,0,0
5347,"Apr 8, 2018",303.0,61.0,241.0,woman killed four people injured lightning strike white springs florida sheriffs office say,1,0,0
5348,"Apr 8, 2018",642.0,149.0,674.0,least one person died fire trump tower new york four firefighters injured officials say,1,0,1
5349,"Apr 8, 2018",218.0,27.0,121.0,body female found immediate vicinity crash california killed least 5 members family three family members missing police say crash may intentional,1,0,0
5350,"Apr 7, 2018",389.0,102.0,556.0,several syrian activist groups say toxic gas attack killed dozens people ghouta syrian regime says responsible,1,0,1
5351,"Apr 7, 2018",1800.0,390.0,1200.0,1 person seriously injured fouralarm fire trump tower new york city fire department says,1,0,2
5352,"Apr 7, 2018",299.0,57.0,244.0,driver vehicle attack muenster germany killed two people german citizen senior german official says,1,0,0
5353,"Apr 7, 2018",548.0,314.0,311.0,four teenagers killed man toledo ohio dropped sandbag highway overpass ordered youth treatment facility court official said,1,1,2
5354,"Apr 7, 2018",447.0,118.0,504.0,several people dead vehicle drove crowd germany authorities treating incident deliberate attack,1,0,1
5355,"Apr 7, 2018",339.0,59.0,115.0,bollywood superstar salman khan granted bail saturday day convicted illegal poaching attorney says,1,1,0
5356,"Apr 7, 2018",156.0,33.0,132.0,crash tractortrailer bus carrying junior league hockey team left 14 people dead western canada police say,1,1,0
5357,"Apr 7, 2018",458.0,80.0,322.0,crash bus carrying junior league hockey team tractortrailor left 14 people dead western canada police say,1,1,1
5358,"Apr 7, 2018",828.0,396.0,374.0,longtime trump confidant roger stone warns president could get caught perjury trap talks special counsel robert mueller,1,0,2
5359,"Apr 6, 2018",305.0,120.0,287.0,dow fallen 700 points friday drop 2,1,0,1
5360,"Apr 6, 2018",102.0,14.0,74.0,fbi offers 10000 information leading capture contract airline mechanic may played role deadly 1996 crash valujet airliner florida everglades,1,0,0
5361,"Apr 6, 2018",620.0,40.0,151.0,former russian spy sergei skripal longer critical condition following last months nerve agent attack uk hospital says,1,0,0
5362,"Apr 6, 2018",295.0,85.0,232.0,us economy added 103000 jobs march slower previous months well expectations unemployment remained 41,1,0,1
5363,"Apr 6, 2018",692.0,109.0,381.0,ultimate fighting championship star conor mcgregor charged three counts assault one count criminal mischief alleged bus attack new york police department says,1,1,1
5364,"Apr 6, 2018",1600.0,241.0,1200.0,south korean court found former president park geunhye guilty multiple counts abuse power bribery coercion sentenced 24 years prison,1,1,2
5365,"Apr 6, 2018",600.0,101.0,314.0,ultimate fighting championship star conor mcgregor turned thursday evening alleged bus attack hours earlier new york police department says,1,1,1
5366,"Apr 5, 2018",509.0,297.0,334.0,trump threatened slap additional 100 billion tariffs china latest titfortat trade fight two countries,1,0,2
5367,"Apr 5, 2018",728.0,592.0,421.0,trump says know 130000 hush payment made stormy daniels first public acknowledgment scandal,1,0,2
5368,"Apr 5, 2018",164.0,41.0,227.0,sears delta air lines say customer credit card information may exposed data breach last year,1,0,0
5369,"Apr 5, 2018",618.0,87.0,609.0,body missing cdc scientist timothy cunningham found atlanta river police called disappearance february unusual,1,0,1
5370,"Apr 5, 2018",195.0,19.0,99.0,local official says casualties reported fire breaks hospital istanbul causing number patient evacuations,1,0,0
5371,"Apr 5, 2018",222.0,25.0,115.0,us military halts air operations djibouti multiple accidents request officials east african country critical location fight terrorism,1,0,0
5372,"Apr 5, 2018",506.0,145.0,335.0,rare surgeon generals advisory urges americans carry naloxone drug also known narcan reverses opioid overdoses,1,0,1
5373,"Apr 4, 2018",626.0,143.0,410.0,trump campaign adviser roger stone wrote dined julian assange day predicted wikileaks disclosures,1,0,1
5374,"Apr 4, 2018",237.0,41.0,115.0,new youtube employee former aide sen jeff flake tweets shootings touched life three times last year,1,0,0
5375,"Apr 4, 2018",4500.0,1100.0,4600.0,planned parenthood president says jared kushner ivanka trump offered bribe increased funding theyd stop performing abortions,1,0,2
5376,"Apr 4, 2018",646.0,9.0,138.0,lawyer prosecuted nazis activist life sentences minors receive mlk nonviolent peace prize follow live updates,1,0,0
5377,"Apr 4, 2018",121.0,64.0,88.0,white house decided whether us withdraw syria trumps intel chief says give timeline announcement,1,0,0
5378,"Apr 4, 2018",845.0,87.0,382.0,facebook ceo mark zuckerberg appear congressional panel regarding companys use protection user data april 11,1,0,1
5379,"Apr 4, 2018",464.0,154.0,365.0,china firing back escalating trade tensions us announcing plans heavy new tariffs dozens us goods including aircraft soybeans autos,1,0,1
5380,"Apr 4, 2018",406.0,93.0,213.0,woman shot three people youtube headquarters northern california identified two law enforcement sources told cnn,1,0,1
5381,"Apr 4, 2018",575.0,288.0,274.0,special counsel mueller told trumps lawyers president currently criminal target russia probe washington post reports,1,0,2
5382,"Apr 3, 2018",373.0,79.0,267.0,shooter youtube hq believed known least one victims officials say,1,0,1
5383,"Apr 3, 2018",222.0,124.0,211.0,trump administration proposes tariffs 1300 chinese goods targeting industries including aerospace tech manufacturing,1,0,1
5384,"Apr 3, 2018",546.0,82.0,513.0,least four people wounded youtube hq san bruno police chief says suspected shooter dead apparently shot,1,0,1
5385,"Apr 3, 2018",615.0,111.0,648.0,suspected shooter youtube headquarters california woman dead officials say,1,0,1
5386,"Apr 3, 2018",498.0,55.0,603.0,ambulances transporting patients hospitals shooting reported youtube headquarters officials say,1,0,0
5387,"Apr 3, 2018",1100.0,116.0,1500.0,police responding reports shooting youtube headquarters san bruno california,1,0,1
5388,"Apr 3, 2018",100.0,109.0,84.0,white house confirmed epa administrator pruitt spoke president last night trump offered pruitt encouragement source tells cnn,1,0,1
5389,"Apr 3, 2018",160.0,14.0,78.0,train services severely disrupted france rail workers strike proposed labor reforms walkouts planned two days every five next three months,1,0,0
5390,"Apr 3, 2018",175.0,45.0,95.0,general motors ends decadeslong practice reporting monthly sales saying quarterly reports useful investors us car sales fell last year first time since 2009,1,0,0
5391,"Apr 3, 2018",3000.0,92.0,691.0,uks environment secretary says country set introduce one worlds toughest ivory bans penalty five years prison,1,0,1
5392,"Apr 3, 2018",468.0,30.0,261.0,kuwaiti court sentenced lebanese man wife death absentia murder filipina maid philippines foreign ministry said,1,0,0
5393,"Apr 3, 2018",936.0,23.0,212.0,villanova beats michigan 7962 win us men’s college basketball championship second time three years,1,0,0
5394,"Apr 3, 2018",235.0,63.0,225.0,dating app grindr says stop sharing hiv status users companies,1,0,0
5395,"Apr 2, 2018",1500.0,258.0,499.0,florida middle school teacher hosted white supremacist podcast called satire resigned,1,0,2
5396,"Apr 2, 2018",140.0,31.0,58.0,democratic rep elizabeth esty fire handled dismissal chief staff says seek reelection,1,0,0
5397,"Apr 2, 2018",553.0,145.0,765.0,fake marijuana tied 56 cases severe bleeding illinois including two deaths states health department warns deaths could coming,1,0,1
5398,"Apr 2, 2018",709.0,23.0,204.0,dingy old painting found iowa art gallerys closet turns work 16thcentury dutch master could worth millions,1,1,0
5399,"Apr 2, 2018",250.0,61.0,100.0,trumps lawyer begins process appealing judges decision allow defamation case brought former apprentice contestant proceed,1,0,0
5400,"Apr 2, 2018",461.0,98.0,317.0,asheville north carolina expected release videos nine police body cameras related beating tasing man suspected jaywalking last year,1,0,1
5401,"Apr 2, 2018",180.0,99.0,86.0,trump says justice department fbi dragging feet handing documents congress related several controversial investigations,1,0,1
5402,"Apr 2, 2018",726.0,35.0,274.0,oklahoma city public schools cancelled tomorrow due teacher walk kentucky teachers protesting inside capitol building follow updates,1,0,0
5403,"Apr 2, 2018",604.0,47.0,421.0,chinas tiangong1 space lab reentered earths atmosphere 815pm et south pacific ocean chinas space agency says,1,0,0
5404,"Apr 2, 2018",3000.0,196.0,696.0,killings shootings chicago dropped march mark 13th consecutive month declining gun violence city police say,0,0,2
5405,"Apr 1, 2018",466.0,101.0,589.0,hackers stole information 5 million credit debit cards used instore purchases saks fifth avenue saks 5th lord taylor stores,1,0,1
5406,"Apr 1, 2018",386.0,228.0,177.0,secret service investigating vandalism sign trump international golf club west palm beach florida,0,0,2
5407,"Apr 1, 2018",1600.0,1000.0,1300.0,president trump says deal democrats legalize thousands undocumented immigrants brought us children,1,1,2
5408,"Apr 1, 2018",591.0,463.0,530.0,trump daca deal president said deal democrats legalize thousands undocumented immigrants brought us children,1,1,2
5409,"Apr 1, 2018",314.0,42.0,122.0,cnnsotu,1,1,0
5410,"Apr 1, 2018",192.0,106.0,74.0,cnnsotu,1,1,1
5411,"Apr 1, 2018",498.0,22.0,125.0,villanova cruises michigan rallies advance ncaa men’s basketball national championship,1,0,0
5412,"Apr 1, 2018",13600.0,497.0,3000.0,new york passes law requiring anyone convicted domestic abuse turn firearms gov andrew cuomo say,1,0,2
5413,"Mar 31, 2018",950.0,220.0,376.0,international student florida made threats behavior alarmed roommate bought two rifles police called hes deported unrelated visa issue,1,0,2
5414,"Mar 31, 2018",190.0,30.0,100.0,us uk defense officials released names two troops killed week improvised explosive device attack syria,1,0,0
5415,"Mar 31, 2018",491.0,121.0,384.0,tesla model x driver autopilot engaged fatal crash california last week company says,1,0,1
5416,"Mar 31, 2018",1100.0,106.0,324.0,federal judge blocked trump administration policy allowing abortion access undocumented teens us detention,1,0,1
5417,"Mar 30, 2018",161.0,46.0,95.0,verdict reached trial noor salman widow pulse nightclub gunman,1,0,0
5418,"Mar 30, 2018",336.0,23.0,208.0,russian hacker yevgeniy nikulin extradited us protracted diplomatic struggle czech officials say suspected stealing 117 million linkedin passwords 2012,1,0,0
5419,"Mar 30, 2018",161.0,20.0,110.0,us service member killed attack syria us official knowledge initial reports battlefield says,1,0,0
5420,"Mar 30, 2018",162.0,47.0,94.0,kremlin spokesman says russia choice retaliate expulsion us diplomats continues want good relations,1,0,0
5421,"Mar 29, 2018",322.0,93.0,146.0,attorney general jeff sessions avoids appointing special counsel investigate gopdriven accusations fbi,1,0,1
5422,"Mar 29, 2018",273.0,147.0,190.0,jeff sessions reveals utahs top federal prosecutor john huber examining cluster gopdriven accusations fbi,1,0,1
5423,"Mar 29, 2018",338.0,124.0,245.0,russia expel us diplomats close st petersburg consulate retaliation similar us move,1,0,1
5424,"Mar 29, 2018",248.0,141.0,133.0,judge puts temporary stop efforts stormy daniels attorney depose trump lawyer michael cohen 130000 payout,1,0,1
5425,"Mar 29, 2018",263.0,51.0,134.0,parkland shooters brother gets probation trespassing school police say visited campus least 3 times since shooting,1,0,0
5426,"Mar 29, 2018",700.0,58.0,321.0,leaders north south korea meet april 27 first time since 2007 two countries announced highlevel talks,0,0,0
5427,"Mar 29, 2018",447.0,42.0,201.0,north south korean officials meeting thursday demilitarized zone two countries discuss timing landmark summit two countries leaders,0,0,0
5428,"Mar 28, 2018",3500.0,93.0,1100.0,nobel peace prize winner malala yousafzai back pakistan first time since shot taliban militant 2012,1,0,1
5429,"Mar 28, 2018",215.0,24.0,146.0,unexplained infant deaths may result gene mutation impairs breathing young children new study says,1,0,0
5430,"Mar 28, 2018",174.0,39.0,116.0,uk detectives say believe former russian double agent sergei skripal daughter first encountered nerve agent home,1,0,0
5431,"Mar 28, 2018",198.0,146.0,150.0,trumps lawyer last year floated idea presidential pardons exadviser michael flynn excampaign chair paul manafort ny times reports,1,0,1
5432,"Mar 28, 2018",1800.0,101.0,624.0,lawsuit accusing president trump taking illegal gifts foreign governments familys business go forward judge says,1,0,1
5433,"Mar 27, 2018",255.0,189.0,187.0,israeli prime minister benjamin netanyahu hospitalized high fever cough office says,1,0,2
5434,"Mar 27, 2018",502.0,89.0,208.0,california attorney general probe stephon clarks death sacramento police chief says citing high emotion around shooting,1,0,1
5435,"Mar 27, 2018",821.0,109.0,419.0,exclusive facebook sources say mark zuckerberg decided testify congress wake data privacy scandal,1,0,1
5436,"Mar 27, 2018",1400.0,294.0,2300.0,charges filed two officers alton sterlings death fatal shooting baton rouge sparked protests across us,1,0,2
5437,"Mar 27, 2018",435.0,93.0,283.0,17yearold shot two fellow students maryland high school last week died selfinflicted gunshot wound police say,1,0,1
5438,"Mar 27, 2018",354.0,86.0,200.0,fire tore shopping center killing least 64 people including many children caused criminal negligence carelessness russian president putin says,1,1,1
5439,"Mar 27, 2018",458.0,77.0,267.0,strong possibility north korean leader kim jong un beijing official deep knowledge north korea told cnn,0,0,1
5440,"Mar 27, 2018",290.0,135.0,203.0,obama administration could thwarted russian troll groups attempts meddle 2016 us presidential election former obama official says,1,0,1
5441,"Mar 26, 2018",1300.0,138.0,475.0,jared kushner’s meetings investigation potential conflicts letter office government ethics states,0,0,1
5442,"Mar 26, 2018",287.0,58.0,187.0,cambridge analytica sent nonus citizens work american campaigns 2014 midterm election cycle former employee says,1,0,0
5443,"Mar 26, 2018",263.0,25.0,298.0,multiple suspicious packages sent military facilities washington dc area law enforcement official says,1,0,0
5444,"Mar 26, 2018",385.0,81.0,423.0,prices 20 commonly prescribed brandname drugs seniors risen nearly 10 times annual rate inflation past five years congressional report says,1,0,1
5445,"Mar 26, 2018",712.0,738.0,359.0,president trumps approval rose 42 new cnn poll highest number 11 months,1,0,2
5446,"Mar 26, 2018",178.0,92.0,126.0,russia plans counter expulsions diplomats us countries putin spokesperson says follow live updates,1,0,1
5447,"Mar 26, 2018",411.0,141.0,503.0,least 64 people dead huge blaze broke russian shopping mall officials say fire exits blocked alarm system turned,1,0,1
5448,"Mar 26, 2018",456.0,200.0,238.0,trump expels dozens russian diplomats response nerve agent attack former spy living uk,1,0,2
5449,"Mar 26, 2018",231.0,71.0,99.0,russian president vladimir putin visit china later year first meetings senior chinese officials since elected fourth term,1,1,1
5450,"Mar 26, 2018",270.0,42.0,216.0,least 48 people dead dozens missing fire shopping center siberian city kemerovo sunday spokesman firefighting agency told russian state media,1,1,0
5451,"Mar 26, 2018",424.0,69.0,284.0,saudi arabias air force intercepted seven missiles fired yemen sunday according official countrys ministry information,1,1,1
5452,"Mar 26, 2018",302.0,54.0,226.0,saudi arabias air force intercepted missile riyadh sunday according official countrys ministry information officials didnt say behind attack,1,1,0
5453,"Mar 25, 2018",176.0,107.0,72.0,days indicating hed interested working trump exfox news host eric bolling says talking white house job,1,0,1
