"listing_value","tweets_Name","tweets_Date","tweets_Replies","tweets_Retweets","tweets_Likes","tweets_Images","tweets_Text","tweets_imageURL","tweets_hrefURL","remove"
"","An investigation has not found enough evidence to charge Darren Wilson with the federal crime of depriving Michael Brown of his civil rights, sources say.","","139","577","485","https://pbs.twimg.com/card_img/1335657846659280896/liY9RQfV?format=jpg&name=small","Federal investigation has not found enough evidence to charge Darren Wilson, multiple sources say.","https://pbs.twimg.com/card_img/1335657846659280896/liY9RQfV?format=jpg&name=small","http://t.co/lUZ7vaSNeU?amp=1","1"
"","cnn.com","","139","577","485","https://pbs.twimg.com/card_img/1335657846659280896/liY9RQfV?format=jpg&name=small","Federal investigation has not found enough evidence to charge Darren Wilson, multiple sources say.","https://pbs.twimg.com/card_img/1335657846659280896/liY9RQfV?format=jpg&name=small","http://t.co/lUZ7vaSNeU?amp=1","1"
"","CNN Breaking News","Jan 22, 2015","50","480","399","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small",".
@Madonna
says Israeli police arrested hacker who stole unfinished versions of her newest songs & leaked them online.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/udF7Epurgr?amp=1","1"
"","Madonna: Police arrested hacker who stole, leaked songs - CNN","","50","480","399","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small",".
@Madonna
says Israeli police arrested hacker who stole unfinished versions of her newest songs & leaked them online.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/udF7Epurgr?amp=1","1"
"","Madonna says Israeli police have arrested a hacker who stole unfinished versions of her newest songs and leaked them online.","","50","480","399","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small",".
@Madonna
says Israeli police arrested hacker who stole unfinished versions of her newest songs & leaked them online.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/udF7Epurgr?amp=1","1"
"","cnn.com","","50","480","399","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small",".
@Madonna
says Israeli police arrested hacker who stole unfinished versions of her newest songs & leaked them online.","https://pbs.twimg.com/card_img/1334057364069216257/PStFsR9E?format=jpg&name=small","http://t.co/udF7Epurgr?amp=1","1"
"","CNN Breaking News","Jan 22, 2015","37","359","471","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","Newtown council members vote to tear down home of Sandy Hook killer Adam Lanza.","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","http://t.co/HCmrSWzvf6?amp=1","1"
"","Newtown votes: Sandy Hook killer's home to be razed - CNN","","37","359","471","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","Newtown council members vote to tear down home of Sandy Hook killer Adam Lanza.","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","http://t.co/HCmrSWzvf6?amp=1","1"
"","The Newtown, Connecticut, council voted to tear down the home of Adam Lanza, where he killed his mother before killing 26 others at a school in 2012.","","37","359","471","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","Newtown council members vote to tear down home of Sandy Hook killer Adam Lanza.","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","http://t.co/HCmrSWzvf6?amp=1","1"
"","cnn.com","","37","359","471","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","Newtown council members vote to tear down home of Sandy Hook killer Adam Lanza.","https://pbs.twimg.com/card_img/1334537368200732685/xEUzOJw4?format=jpg&name=small","http://t.co/HCmrSWzvf6?amp=1","1"
"","CNN Breaking News","Jan 22, 2015","208","1.2K","1.1K","https://pbs.twimg.com/media/B77I9UtIgAA790P?format=jpg&name=small","Soccer goalie Hope Solo has been suspended from the U.S. Women's National Team. http://cnn.it/1yIsbpM","","","1"
"","CNN Breaking News","Jan 22, 2015","85","936","448","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","Dozens of measles cases linked to Disneyland; official suggests kids under 12 and the non-vaccinated stay away.","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","http://t.co/ga2lci5mXR?amp=1","1"
"","Measles outbreak linked to Disneyland grows - CNN","","85","936","448","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","Dozens of measles cases linked to Disneyland; official suggests kids under 12 and the non-vaccinated stay away.","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","http://t.co/ga2lci5mXR?amp=1","1"
"","Health official recommends that kids under a year old and people who've never had measles shots stay away from Disneyland during an outbreak.","","85","936","448","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","Dozens of measles cases linked to Disneyland; official suggests kids under 12 and the non-vaccinated stay away.","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","http://t.co/ga2lci5mXR?amp=1","1"
"","cnn.com","","85","936","448","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","Dozens of measles cases linked to Disneyland; official suggests kids under 12 and the non-vaccinated stay away.","https://pbs.twimg.com/card_img/1336943808693620736/erzqUYLN?format=jpg&name=small","http://t.co/ga2lci5mXR?amp=1","1"
"","CNN Breaking News","Jan 22, 2015","37","306","309","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","Boston doctor killed in hospital shooting had treated gunman's mom, source briefed on the investigation tells CNN.","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","http://t.co/CsfcwBPOkZ?amp=1","1"
"","Doctor killed at Boston hospital; shooter dead - CNN","","37","306","309","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","Boston doctor killed in hospital shooting had treated gunman's mom, source briefed on the investigation tells CNN.","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","http://t.co/CsfcwBPOkZ?amp=1","1"
"","A Boston doctor fatally shot Tuesday at Brigham and Women's Hospital had treated the mother of the gunman, according to a source.","","37","306","309","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","Boston doctor killed in hospital shooting had treated gunman's mom, source briefed on the investigation tells CNN.","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","http://t.co/CsfcwBPOkZ?amp=1","1"
"","cnn.com","","37","306","309","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","Boston doctor killed in hospital shooting had treated gunman's mom, source briefed on the investigation tells CNN.","https://pbs.twimg.com/card_img/1334913527774126082/QLMfsapZ?format=jpg&name=small","http://t.co/CsfcwBPOkZ?amp=1","1"
"","CNN Breaking News","Jan 22, 2015","22","146","217","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","U.S. Senate email, some websites down in 'network outage,' Senate sergeant-at-arms says.","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","http://t.co/kR3zP906Al?amp=1","1"
"","Senate emails back up after 'network outage' - CNNPolitics","","22","146","217","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","U.S. Senate email, some websites down in 'network outage,' Senate sergeant-at-arms says.","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","http://t.co/kR3zP906Al?amp=1","1"
"","The ""network outage"" the U.S. Senate faced on Wednesday that brought down emails and websites was largely resolved by Thursday morning, according to the Senate Sergeant-at-Arms.","","22","146","217","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","U.S. Senate email, some websites down in 'network outage,' Senate sergeant-at-arms says.","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","http://t.co/kR3zP906Al?amp=1","1"
"","cnn.com","","22","146","217","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","U.S. Senate email, some websites down in 'network outage,' Senate sergeant-at-arms says.","https://pbs.twimg.com/card_img/1335250923669626882/SrJL4D3e?format=jpg&name=small","http://t.co/kR3zP906Al?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","14","177","254","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","Cadaver dogs lead fire officials to two bodies in the ruins of a burned Annapolis, Maryland, mansion.","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","http://t.co/ErYh2EFw0l?amp=1","1"
"","2 bodies found in ruins of burned Annapolis mansion - CNN","","14","177","254","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","Cadaver dogs lead fire officials to two bodies in the ruins of a burned Annapolis, Maryland, mansion.","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","http://t.co/ErYh2EFw0l?amp=1","1"
"","Two bodies have been found in the ruins of an Annapolis, Maryland, mansion that burned two days ago, fire officials said.","","14","177","254","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","Cadaver dogs lead fire officials to two bodies in the ruins of a burned Annapolis, Maryland, mansion.","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","http://t.co/ErYh2EFw0l?amp=1","1"
"","cnn.com","","14","177","254","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","Cadaver dogs lead fire officials to two bodies in the ruins of a burned Annapolis, Maryland, mansion.","https://pbs.twimg.com/card_img/1333639440846163969/Nk15asw7?format=jpg&name=small","http://t.co/ErYh2EFw0l?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","27","140","220","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","Senate Minority Leader Harry Reid will have surgery on right eye to help recover full vision after recent accident.","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","http://t.co/0Beys1tKFx?amp=1","1"
"","Reid to have eye surgery - CNNPolitics","","27","140","220","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","Senate Minority Leader Harry Reid will have surgery on right eye to help recover full vision after recent accident.","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","http://t.co/0Beys1tKFx?amp=1","1"
"","Senate Minority Leader Harry Reid will have surgery on his right eye on Monday to help him recover his full vision after suffering a recent accident while working out, according to his office.","","27","140","220","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","Senate Minority Leader Harry Reid will have surgery on right eye to help recover full vision after recent accident.","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","http://t.co/0Beys1tKFx?amp=1","1"
"","cnn.com","","27","140","220","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","Senate Minority Leader Harry Reid will have surgery on right eye to help recover full vision after recent accident.","https://pbs.twimg.com/card_img/1332408301699670021/GiYyhSZN?format=jpg&name=small","http://t.co/0Beys1tKFx?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","14","293","275","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Houthi rebels to withdraw from Yemeni government institutions in return for constitutional changes.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/0d6vUpbNyK?amp=1","1"
"","Yemeni government, rebels reach tentative deal - CNN","","14","293","275","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Houthi rebels to withdraw from Yemeni government institutions in return for constitutional changes.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/0d6vUpbNyK?amp=1","1"
"","The Yemeni government has reached a tentative agreement with Houthi rebels aimed at defusing the country's political crisis, according to a Yemeni official.","","14","293","275","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Houthi rebels to withdraw from Yemeni government institutions in return for constitutional changes.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/0d6vUpbNyK?amp=1","1"
"","cnn.com","","14","293","275","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Houthi rebels to withdraw from Yemeni government institutions in return for constitutional changes.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/0d6vUpbNyK?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","136","423","546","https://pbs.twimg.com/media/B75gY9_CIAARQXL?format=jpg&name=small","Police release video showing Ferguson looters in hopes of making arrests. http://cnn.it/1CQpkKO","","","1"
"","CNN Breaking News","Jan 21, 2015","17","128","183","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni government, rebels reach tentative agreement, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","Yemeni government, rebels reach tentative deal - CNN","","17","128","183","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni government, rebels reach tentative agreement, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","The Yemeni government has reached a tentative agreement with Houthi rebels aimed at defusing the country's political crisis, according to a Yemeni official.","","17","128","183","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni government, rebels reach tentative agreement, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","cnn.com","","17","128","183","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni government, rebels reach tentative agreement, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","32","425","298","","Anti-Islamization group PEGIDA's leader resigns after German newspaper publishes his Hitler selfie","","","1"
"","PEGIDA chief resigns amid Hitler selfie uproar - CNN","","32","425","298","","Anti-Islamization group PEGIDA's leader resigns after German newspaper publishes his Hitler selfie","","","1"
"","Lutz Bachmann, an organizer of anti-Islamization rallies in Germany, resigns after a newspaper publishes a months-old selfie of him posing as Adolf Hitler.","","32","425","298","","Anti-Islamization group PEGIDA's leader resigns after German newspaper publishes his Hitler selfie","","","1"
"","cnn.com","","32","425","298","","Anti-Islamization group PEGIDA's leader resigns after German newspaper publishes his Hitler selfie","","","1"
"","CNN Breaking News","Jan 21, 2015","24","283","342","","Leader of PEGIDA, German group that organized anti-Islamization rallies, resigns after uproar over photo of him posing as Hitler.","","","1"
"","CNN Breaking News","Jan 21, 2015","22","194","258","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni President still considers himself in power despite rebel presence, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","Yemeni government, rebels reach tentative deal - CNN","","22","194","258","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni President still considers himself in power despite rebel presence, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","The Yemeni government has reached a tentative agreement with Houthi rebels aimed at defusing the country's political crisis, according to a Yemeni official.","","22","194","258","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni President still considers himself in power despite rebel presence, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","cnn.com","","22","194","258","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","Yemeni President still considers himself in power despite rebel presence, Yemeni official says.","https://pbs.twimg.com/card_img/1334867677047828482/deNlrPtO?format=jpg&name=small","http://t.co/xEndFwerYc?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","54","246","271","","Israeli PM Benjamin Netanyahu to address joint session of U.S. Congress on Feb. 11, congressional source says.","","","1"
"","Netanyahu coming to Congress next month - CNNPolitics","","54","246","271","","Israeli PM Benjamin Netanyahu to address joint session of U.S. Congress on Feb. 11, congressional source says.","","","1"
"","Israeli leader will raise alarm bells on Iran talks as Democrat accuses White House of using talking points 'straight out of Tehran'","","54","246","271","","Israeli PM Benjamin Netanyahu to address joint session of U.S. Congress on Feb. 11, congressional source says.","","","1"
"","cnn.com","","54","246","271","","Israeli PM Benjamin Netanyahu to address joint session of U.S. Congress on Feb. 11, congressional source says.","","","1"
"","CNN Breaking News","Jan 21, 2015","120","440","437","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","Biden: ""There is a chance"" I'll challenge Clinton in primary.","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","http://t.co/90lT1tNEe1?amp=1","1"
"","Biden - CNNPolitics","","120","440","437","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","Biden: ""There is a chance"" I'll challenge Clinton in primary.","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","http://t.co/90lT1tNEe1?amp=1","1"
"","Vice President Joe Biden opened the door Wednesday to a potential presidential primary challenge to former secretary of State Hillary Clinton in the Democratic primary.","","120","440","437","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","Biden: ""There is a chance"" I'll challenge Clinton in primary.","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","http://t.co/90lT1tNEe1?amp=1","1"
"","cnn.com","","120","440","437","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","Biden: ""There is a chance"" I'll challenge Clinton in primary.","https://pbs.twimg.com/card_img/1333257690903097344/AzWlTgjr?format=jpg&name=small","http://t.co/90lT1tNEe1?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","12","289","282","","French PM Manuel Valls announces ""exceptional measures"" to safeguard France from terror.","","","1"
"","France's PM announces new anti-terror measures - CNN","","12","289","282","","French PM Manuel Valls announces ""exceptional measures"" to safeguard France from terror.","","","1"
"","Prime Minister Manuel Valls said some 3,000 people in France need to be under surveillance as Europe ramps up efforts against Islamist extremism.","","12","289","282","","French PM Manuel Valls announces ""exceptional measures"" to safeguard France from terror.","","","1"
"","cnn.com","","12","289","282","","French PM Manuel Valls announces ""exceptional measures"" to safeguard France from terror.","","","1"
"","CNN Breaking News","Jan 21, 2015","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","All charges dropped in Phylicia Barnes murder case - CNN","","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","The only man charged in the 2010 disappearance and death of honor student Phylicia Barnes has been freed by a judge in Baltimore.","","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","cnn.com","","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","CNN Breaking News","Jan 21, 2015","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","Brazilian surfer Ricardo dos Santos shot dead near home - CNN","","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","Brazilian surf star Ricardo dos Santos, 24, has died after reportedly being shot by an off duty police officer.","","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","cnn.com","","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","Palestinian man stabs Tel Aviv bus driver, passengers - CNN","","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","The 911 caller in Tel Aviv sounded panicked, his voice loud and urgent.","","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","cnn.com","","88","420","202","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","Man stabs 9 passengers on Tel Aviv bus in what Israeli police said was a terror attack. All survived.","https://pbs.twimg.com/card_img/1335823418906722304/70y17lXf?format=jpg&name=small","http://t.co/44CtvzdWPW?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","CNN/ORC Poll: SOTU Viewers more positive than last year - CNNPolitics","","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","President Barack Obama's sixth turn at the State of the Union podium sparked a more positive reaction among speech-watchers than last year's address, according to a CNN/ORC instant poll, with 51% of...","","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","cnn.com","","78","416","532","","CNN/ORC poll: 51% of viewers have very positive response to Obama's speech, up from 44% last year. http://cnn.it/1J6sZYG #CNNSOTU","","","1"
"","CNN Breaking News","Jan 21, 2015","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","2016 Republicans blast - CNNPolitics","","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","The race for the next U.S. president was evident on Tuesday night as plenty of potential Republican contenders criticizing President Barack Obama's tax proposals, while Democrats, including Hillary...","","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","cnn.com","","68","76","118","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","Potential 2016 GOP candidates blast Obama tax proposal.
@MittRomney
calls it ""maze of new taxes and complexities.""","https://pbs.twimg.com/card_img/1335452170641055747/Tdf-Lguc?format=jpg&name=small","http://t.co/zcfpVXqDwA?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","Ernst: Republican Congress to lead U.S. in new direction - CNNPolitics","","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","Sen. Joni Ernst firmly seized -- and waved -- the mandate Republicans believe they won in the November midterm elections, which swept her party into power in the Senate, as she delivered the Republ...","","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","cnn.com","","54","73","104","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","Sen. Joni Ernst in
@GOP
response: ""We heard the message you sent in November."" http://cnn.it/1J6d7VS #CNNSOTU","https://pbs.twimg.com/card_img/1334591531697758211/csWf5Ua-?format=jpg&name=small","http://t.co/wwS81fBGmJ?amp=1","1"
"","CNN Breaking News","Jan 21, 2015","77","99","187","","Sen. Ernst: Republican Congress will work to correct executive overreach. #CNNSOTU http://cnn.it/go","","","1"
"","CNN Breaking News","Jan 21, 2015","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","All charges dropped in Phylicia Barnes murder case - CNN","","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","The only man charged in the 2010 disappearance and death of honor student Phylicia Barnes has been freed by a judge in Baltimore.","","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","cnn.com","","8","172","233","","Man charged in 2010 disappearance and death of honor student Phylicia Barnes has been freed by judge.","","","1"
"","CNN Breaking News","Jan 21, 2015","35","417","328","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","Brazilian surf star Ricardo dos Santos has died after reportedly being shot by an off-duty police officer.","https://pbs.twimg.com/card_img/1333453633476759552/iV9Vn80v?format=jpg&name=small","http://t.co/vRbUksXuM2?amp=1","1"
